hero_id,hero_name,hero_class,hero_rarity,synergy_num,tier,rank_required,requirements,active_heroes_needed_including_self,base_bonus_value,base_bonus_raw,base_bonus_text,effect_stat,effect_with_value,effect_scope,effect_key,synergy_upgrade_id,required_hero_ids,source
29,Arbalest,2,3,6,3,50,Chieftain + Sniper,3,100,100.0,+100%,Attack Speed,+100% Attack Speed,personal,attSpeed_personal,3,9|30,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,7,4,100,Berserker,2,850,850.0,+850%,Gold Super Amount,+850% Gold Super Amount,personal,goldSuperAmount_personal,27,8,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,8,4,100,Hunter + Captain,3,350,350.0,+350%,Kill Gold,+350% Kill Gold,personal,killGold_personal,15,25|34,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,9,5,150,Sovereign,2,400,400.0,+400%,Damage,+400% Damage,personal,damage_personal,1,38,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,10,5,150,Militia + Necromancer,3,8,8.0,+8%,Energy Super Amount,+8% Energy Super Amount,global,energySuperAmount_global,37,0|23,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,11,6,250,Titan,2,2,2.0,+2%,Exp Ultra Chance,+2% Exp Ultra Chance,global,expUltraChance_global,34,37,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,12,6,250,Captain + Veteran,3,6,6.0,+6%,Skill Power,+6% Skill Power,global,skillPower_global,41,34|41,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,13,7,500,Ninja,2,15,15.0,+15%,Energy Super Amount,+15% Energy Super Amount,global,energySuperAmount_global,37,2,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,14,7,500,Militia + Spelldancer,3,12,12.0,+12%,Power Mage Energy,+12% Power Mage Energy,global,powerMageEnergy_global,45,0|19,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,15,8,1000,Peacekeeper + Warlord + Apprentice,4,65,65.0,+65%,Energy Ultra Amount,+65% Energy Ultra Amount,global,energyUltraAmount_global,39,4|11|12,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,16,8,1000,Militia + Ninja + Captain,4,40,40.0,+40%,Skill Power,+40% Skill Power,personal,skillPower_personal,9,0|2|34,Hero MonoBehaviour synergy fields
30,Sniper,2,4,1,1,0,Rogue,2,25,25.0,+25%,Damage,+25% Damage,personal,damage_personal,1,31,Hero MonoBehaviour synergy fields
30,Sniper,2,4,2,1,0,Paladin + Spelldancer,3,20,20.0,+20%,Crit Damage,+20% Crit Damage,global,critDmg_global,7,6|19,Hero MonoBehaviour synergy fields
30,Sniper,2,4,3,2,15,Necromancer,2,17,17.0,+17%,Crit Chance,+17% Crit Chance,personal,critChance_personal,6,23,Hero MonoBehaviour synergy fields
30,Sniper,2,4,4,2,15,Apprentice + Elementalist,3,15,15.0,+15%,Attack Speed,+15% Attack Speed,global,attSpeed_global,2,12|17,Hero MonoBehaviour synergy fields
30,Sniper,2,4,5,3,50,Warlord,2,25,25.0,-25%,Skill Cooldown,-25% Skill Cooldown,personal,skillCd_personal,12,11,Hero MonoBehaviour synergy fields
30,Sniper,2,4,6,3,50,Chieftain + Arbalest,3,100,100.0,+100%,Kill Gold,+100% Kill Gold,global,killGold_global,13,9|29,Hero MonoBehaviour synergy fields
30,Sniper,2,4,7,4,100,Warden,2,125,125.0,+125%,Kill Gold,+125% Kill Gold,global,killGold_global,13,35,Hero MonoBehaviour synergy fields
30,Sniper,2,4,8,4,100,Paladin + Chieftain,3,950,950.0,+950%,Super Crit Damage,+950% Super Crit Damage,personal,superCritDmg_personal,19,6|9,Hero MonoBehaviour synergy fields
30,Sniper,2,4,9,5,150,Spelldancer,2,400,400.0,+400%,Damage,+400% Damage,personal,damage_personal,1,19,Hero MonoBehaviour synergy fields
30,Sniper,2,4,10,5,150,Templar + Dicemaster,3,200,200.0,+200%,Damage,+200% Damage,global,damage_global,0,22|39,Hero MonoBehaviour synergy fields
30,Sniper,2,4,11,6,250,Champion,2,2,2.0,+2%,Ultra Crit Chance,+2% Ultra Crit Chance,global,ultraCritChance_global,20,10,Hero MonoBehaviour synergy fields
30,Sniper,2,4,12,6,250,Praetorian + Apprentice,3,4250,4250.0,+4250%,Ultra Crit Damage,+4250% Ultra Crit Damage,personal,ultraCritDmg_personal,23,36|12,Hero MonoBehaviour synergy fields
30,Sniper,2,4,13,7,500,Hunter,2,850,850.0,+850%,Gold Super Amount,+850% Gold Super Amount,global,goldSuperAmount_global,26,25,Hero MonoBehaviour synergy fields
30,Sniper,2,4,14,7,500,Battlemage + Crusader,3,1600,1600.0,+1600%,Ultra Boss Damage,+1600% Ultra Boss Damage,global,ultraBossDmg_global,49,18|33,Hero MonoBehaviour synergy fields
30,Sniper,2,4,15,8,1000,Champion + Skymage + Veteran,4,175,175.0,+175%,Attack Speed,+175% Attack Speed,personal,attSpeed_personal,3,10|20|41,Hero MonoBehaviour synergy fields
30,Sniper,2,4,16,8,1000,Templar + Templar + Scout,4,3250,3250.0,+3250%,Ultra Crit Damage,+3250% Ultra Crit Damage,global,ultraCritDmg_global,22,22|22|24,Hero MonoBehaviour synergy fields
31,Rogue,2,4,1,1,0,Sniper,2,3,3.0,+3%,Attack Speed,+3% Attack Speed,global,attSpeed_global,2,30,Hero MonoBehaviour synergy fields
31,Rogue,2,4,2,1,0,Gladiator + Battlemage,3,20,20.0,+20%,Damage,+20% Damage,global,damage_global,0,7|18,Hero MonoBehaviour synergy fields
31,Rogue,2,4,3,2,15,Ninja,2,15,15.0,-15%,Skill Cooldown,-15% Skill Cooldown,personal,skillCd_personal,12,2,Hero MonoBehaviour synergy fields
31,Rogue,2,4,4,2,15,Champion + Praetorian,3,60,60.0,+60%,Kill Gold,+60% Kill Gold,global,killGold_global,13,10|36,Hero MonoBehaviour synergy fields
31,Rogue,2,4,5,3,50,Captain,2,16,16.0,+16%,Crit Chance,+16% Crit Chance,global,critChance_global,5,34,Hero MonoBehaviour synergy fields
31,Rogue,2,4,6,3,50,Ninja + Archer,3,35,35.0,+35%,Kill Exp,+35% Kill Exp,global,killExp_global,14,2|27,Hero MonoBehaviour synergy fields
31,Rogue,2,4,7,4,100,Forester,2,1,1.0,+1%,Skill Power,+1% Skill Power,global,skillPower_global,41,26,Hero MonoBehaviour synergy fields
31,Rogue,2,4,8,4,100,Druid + Dicemaster,3,7,7.0,+7%,Exp Super Amount,+7% Exp Super Amount,global,expSuperAmount_global,33,13|39,Hero MonoBehaviour synergy fields
31,Rogue,2,4,9,5,150,Veteran,2,3,3.0,+3%,Energy Super Chance,+3% Energy Super Chance,global,energySuperChance_global,36,41,Hero MonoBehaviour synergy fields
31,Rogue,2,4,10,5,150,Peacekeeper + Apprentice,3,25,25.0,+25%,Gold Super Chance,+25% Gold Super Chance,personal,goldSuperChance_personal,25,4|12,Hero MonoBehaviour synergy fields
31,Rogue,2,4,11,6,250,Captain,2,500,500.0,+500%,Kill Gold,+500% Kill Gold,personal,killGold_personal,15,34,Hero MonoBehaviour synergy fields
31,Rogue,2,4,12,6,250,Templar + Necromancer,3,600,600.0,+600%,Damage,+600% Damage,personal,damage_personal,1,22|23,Hero MonoBehaviour synergy fields
31,Rogue,2,4,13,7,500,Elementalist,2,850,850.0,+850%,Gold Super Amount,+850% Gold Super Amount,global,goldSuperAmount_global,26,17,Hero MonoBehaviour synergy fields
31,Rogue,2,4,14,7,500,Ninja + Assassin,3,20,20.0,+20%,Skill Power,+20% Skill Power,personal,skillPower_personal,9,2|3,Hero MonoBehaviour synergy fields
31,Rogue,2,4,15,8,1000,Paladin + Scout + Hunter,4,800,800.0,+800%,Boss Gold,+800% Boss Gold,global,bossGold_global,43,6|24|25,Hero MonoBehaviour synergy fields
31,Rogue,2,4,16,8,1000,Sovereign + Hunter + Crusader,4,3250,3250.0,+3250%,Gold Ultra Amount,+3250% Gold Ultra Amount,global,goldUltraAmount_global,30,38|25|33,Hero MonoBehaviour synergy fields
32,Ballista,2,5,1,1,0,Crusader,2,25,25.0,+25%,Kill Gold,+25% Kill Gold,personal,killGold_personal,15,33,Hero MonoBehaviour synergy fields
32,Ballista,2,5,2,1,0,Berserker + Chieftain,3,4,4.0,-4%,Skill Cooldown,-4% Skill Cooldown,global,skillCd_global,11,8|9,Hero MonoBehaviour synergy fields
32,Ballista,2,5,3,2,15,Sovereign,2,100,100.0,+100%,Crit Damage,+100% Crit Damage,personal,critDmg_personal,8,38,Hero MonoBehaviour synergy fields
32,Ballista,2,5,4,2,15,Peacekeeper + Warlord,3,150,150.0,+150%,Damage,+150% Damage,personal,damage_personal,1,4|11,Hero MonoBehaviour synergy fields
32,Ballista,2,5,5,3,50,Scout,2,8,8.0,+8%,Skill Power,+8% Skill Power,personal,skillPower_personal,9,24,Hero MonoBehaviour synergy fields
32,Ballista,2,5,6,3,50,Battlemage + Warden,3,100,100.0,+100%,Attack Speed,+100% Attack Speed,personal,attSpeed_personal,3,18|35,Hero MonoBehaviour synergy fields
32,Ballista,2,5,7,4,100,Samurai,2,2,2.0,+2%,Exp Super Chance,+2% Exp Super Chance,global,expSuperChance_global,32,5,Hero MonoBehaviour synergy fields
32,Ballista,2,5,8,4,100,Witch + Ranger,3,150,150.0,+150%,Damage,+150% Damage,global,damage_global,0,15|28,Hero MonoBehaviour synergy fields
32,Ballista,2,5,9,5,150,Champion,2,175,175.0,+175%,Kill Gold,+175% Kill Gold,global,killGold_global,13,10,Hero MonoBehaviour synergy fields
32,Ballista,2,5,10,5,150,Spelldancer + Scout,3,4,4.0,+4%,Skill Power,+4% Skill Power,global,skillPower_global,41,19|24,Hero MonoBehaviour synergy fields
32,Ballista,2,5,11,6,250,Gladiator,2,25,25.0,+25%,Energy Ultra Amount,+25% Energy Ultra Amount,global,energyUltraAmount_global,39,7,Hero MonoBehaviour synergy fields
32,Ballista,2,5,12,6,250,Sorcerer + Skymage,3,3,3.0,+3%,Gold Ultra Chance,+3% Gold Ultra Chance,global,goldUltraChance_global,28,14|20,Hero MonoBehaviour synergy fields
32,Ballista,2,5,13,7,500,Militia,2,8,8.0,+8%,Exp Super Chance,+8% Exp Super Chance,global,expSuperChance_global,32,0,Hero MonoBehaviour synergy fields
32,Ballista,2,5,14,7,500,Dicemaster + Ranger,3,25,25.0,+25%,Exp Super Amount,+25% Exp Super Amount,global,expSuperAmount_global,33,39|28,Hero MonoBehaviour synergy fields
32,Ballista,2,5,15,8,1000,Viking + Wizard + Necromancer,4,30,30.0,+30%,Skill Power,+30% Skill Power,personal,skillPower_personal,9,1|16|23,Hero MonoBehaviour synergy fields
32,Ballista,2,5,16,8,1000,Viking + Archer + Veteran,4,10,10.0,+10%,Exp Ultra Chance,+10% Exp Ultra Chance,global,expUltraChance_global,34,1|27|41,Hero MonoBehaviour synergy fields
33,Crusader,2,5,1,1,0,Ballista,2,2,2.0,-2%,Skill Cooldown,-2% Skill Cooldown,global,skillCd_global,11,32,Hero MonoBehaviour synergy fields
33,Crusader,2,5,2,1,0,Skymage + Warlock,3,6,6.0,+6%,Attack Speed,+6% Attack Speed,global,attSpeed_global,2,20|21,Hero MonoBehaviour synergy fields
33,Crusader,2,5,3,2,15,Warlord,2,40,40.0,+40%,Kill Gold,+40% Kill Gold,global,killGold_global,13,11,Hero MonoBehaviour synergy fields
33,Crusader,2,5,4,2,15,Paladin + Sorcerer,3,150,150.0,+150%,Damage,+150% Damage,personal,damage_personal,1,6|14,Hero MonoBehaviour synergy fields
33,Crusader,2,5,5,3,50,Titan,2,8,8.0,+8,Skill Duration,+8 Skill Duration,personal,skillDuration_personal,10,37,Hero MonoBehaviour synergy fields
33,Crusader,2,5,6,3,50,Skymage + Ranger,3,50,50.0,+50%,Crit Chance,+50% Crit Chance,personal,critChance_personal,6,20|28,Hero MonoBehaviour synergy fields
33,Crusader,2,5,7,4,100,Sovereign,2,12,12.0,+12%,Skill Power,+12% Skill Power,personal,skillPower_personal,9,38,Hero MonoBehaviour synergy fields
33,Crusader,2,5,8,4,100,Militia + Champion,3,4,4.0,+4%,Energy Super Amount,+4% Energy Super Amount,global,energySuperAmount_global,37,0|10,Hero MonoBehaviour synergy fields
33,Crusader,2,5,9,5,150,Archer,2,1100,1100.0,+1100%,Gold Super Amount,+1100% Gold Super Amount,personal,goldSuperAmount_personal,27,27,Hero MonoBehaviour synergy fields
33,Crusader,2,5,10,5,150,Praetorian + Sorcerer,3,450,450.0,+450%,Kill Gold,+450% Kill Gold,personal,killGold_personal,15,36|14,Hero MonoBehaviour synergy fields
33,Crusader,2,5,11,6,250,Hunter,2,10,10.0,+10,Skill Duration,+10 Skill Duration,personal,skillDuration_personal,10,25,Hero MonoBehaviour synergy fields
33,Crusader,2,5,12,6,250,Viking + Ranger,3,6,6.0,+6%,Skill Power,+6% Skill Power,global,skillPower_global,41,1|28,Hero MonoBehaviour synergy fields
33,Crusader,2,5,13,7,500,Wizard,2,15,15.0,+15%,Skill Power,+15% Skill Power,personal,skillPower_personal,9,16,Hero MonoBehaviour synergy fields
33,Crusader,2,5,14,7,500,Battlemage + Sniper,3,2000,2000.0,+2000%,Gold Super Amount,+2000% Gold Super Amount,personal,goldSuperAmount_personal,27,18|30,Hero MonoBehaviour synergy fields
33,Crusader,2,5,15,8,1000,Sovereign + Crusader + Crusader,4,7,7.0,+7%,Gold Ultra Chance,+7% Gold Ultra Chance,global,goldUltraChance_global,28,38|33|33,Hero MonoBehaviour synergy fields
33,Crusader,2,5,16,8,1000,Sovereign + Hunter + Rogue,4,200,200.0,+200%,Attack Speed,+200% Attack Speed,personal,attSpeed_personal,3,38|25|31,Hero MonoBehaviour synergy fields
34,Captain,2,6,1,1,0,Templar,2,10,10.0,+10%,Crit Damage,+10% Crit Damage,global,critDmg_global,7,22,Hero MonoBehaviour synergy fields
34,Captain,2,6,2,1,0,Warlord + Necromancer,3,3,3.0,+3%,Skill Power,+3% Skill Power,personal,skillPower_personal,9,11|23,Hero MonoBehaviour synergy fields
34,Captain,2,6,3,2,15,Forester,2,5,5.0,+5,Skill Duration,+5 Skill Duration,personal,skillDuration_personal,10,26,Hero MonoBehaviour synergy fields
34,Captain,2,6,4,2,15,Chieftain + Sovereign,3,150,150.0,+150%,Kill Gold,+150% Kill Gold,personal,killGold_personal,15,9|38,Hero MonoBehaviour synergy fields
34,Captain,2,6,5,3,50,Rogue,2,80,80.0,+80%,Attack Speed,+80% Attack Speed,personal,attSpeed_personal,3,31,Hero MonoBehaviour synergy fields
34,Captain,2,6,6,3,50,Militia + Warlock,3,100,100.0,+100%,Damage,+100% Damage,global,damage_global,0,0|21,Hero MonoBehaviour synergy fields
34,Captain,2,6,7,4,100,Archer,2,10,10.0,+10%,Gold Super Chance,+10% Gold Super Chance,personal,goldSuperChance_personal,25,27,Hero MonoBehaviour synergy fields
34,Captain,2,6,8,4,100,Hunter + Arbalest,3,150,150.0,+150%,Kill Gold,+150% Kill Gold,global,killGold_global,13,25|29,Hero MonoBehaviour synergy fields
34,Captain,2,6,9,5,150,Druid,2,10,10.0,+10%,Exp Super Amount,+10% Exp Super Amount,global,expSuperAmount_global,33,13,Hero MonoBehaviour synergy fields
34,Captain,2,6,10,5,150,Assassin + Hunter,3,10,10.0,+10%,Super Crit Chance,+10% Super Crit Chance,global,superCritChance_global,16,3|25,Hero MonoBehaviour synergy fields
34,Captain,2,6,11,6,250,Rogue,2,5,5.0,+5,Energy Income,+5 Energy Income,global,energyIncome_global,40,31,Hero MonoBehaviour synergy fields
34,Captain,2,6,12,6,250,Arbalest + Veteran,3,600,600.0,+600%,Damage,+600% Damage,personal,damage_personal,1,29|41,Hero MonoBehaviour synergy fields
34,Captain,2,6,13,7,500,Peacekeeper,2,15,15.0,+15%,Skill Power,+15% Skill Power,personal,skillPower_personal,9,4,Hero MonoBehaviour synergy fields
34,Captain,2,6,14,7,500,Samurai + Druid,3,6,6.0,+6%,Energy Super Chance,+6% Energy Super Chance,global,energySuperChance_global,36,5|13,Hero MonoBehaviour synergy fields
34,Captain,2,6,15,8,1000,Militia + Gladiator + Sorcerer,4,30,30.0,+30%,Skill Power,+30% Skill Power,personal,skillPower_personal,9,0|7|14,Hero MonoBehaviour synergy fields
34,Captain,2,6,16,8,1000,Militia + Ninja + Arbalest,4,75,75.0,+75%,Attack Speed,+75% Attack Speed,global,attSpeed_global,2,0|2|29,Hero MonoBehaviour synergy fields
35,Warden,2,6,1,1,0,Necromancer,2,2,2.0,+2%,Crit Chance,+2% Crit Chance,global,critChance_global,5,23,Hero MonoBehaviour synergy fields
35,Warden,2,6,2,1,0,Champion + Templar,3,3,3.0,+3%,Kill Exp,+3% Kill Exp,global,killExp_global,14,10|22,Hero MonoBehaviour synergy fields
35,Warden,2,6,3,2,15,Titan,2,40,40.0,+40%,Damage,+40% Damage,global,damage_global,0,37,Hero MonoBehaviour synergy fields
35,Warden,2,6,4,2,15,Spelldancer + Archer,3,6,6.0,+6%,Skill Power,+6% Skill Power,personal,skillPower_personal,9,19|27,Hero MonoBehaviour synergy fields
35,Warden,2,6,5,3,50,Archer,2,200,200.0,+200%,Kill Gold,+200% Kill Gold,personal,killGold_personal,15,27,Hero MonoBehaviour synergy fields
35,Warden,2,6,6,3,50,Battlemage + Ballista,3,10,10.0,-10%,Skill Cooldown,-10% Skill Cooldown,global,skillCd_global,11,18|32,Hero MonoBehaviour synergy fields
35,Warden,2,6,7,4,100,Sniper,2,850,850.0,+850%,Super Crit Damage,+850% Super Crit Damage,personal,superCritDmg_personal,19,30,Hero MonoBehaviour synergy fields
35,Warden,2,6,8,4,100,Samurai + Scout,3,2,2.0,+2%,Skill Power,+2% Skill Power,global,skillPower_global,41,5|24,Hero MonoBehaviour synergy fields
35,Warden,2,6,9,5,150,Elementalist,2,400,400.0,+400%,Kill Gold,+400% Kill Gold,personal,killGold_personal,15,17,Hero MonoBehaviour synergy fields
35,Warden,2,6,10,5,150,Forester + Ranger,3,450,450.0,+450%,Damage,+450% Damage,personal,damage_personal,1,26|28,Hero MonoBehaviour synergy fields
35,Warden,2,6,11,6,250,Militia,2,5,5.0,+5%,Gold Ultra Chance,+5% Gold Ultra Chance,personal,goldUltraChance_personal,29,0,Hero MonoBehaviour synergy fields
35,Warden,2,6,12,6,250,Peacekeeper + Sovereign,3,3,3.0,+3%,Energy Ultra Chance,+3% Energy Ultra Chance,global,energyUltraChance_global,38,4|38,Hero MonoBehaviour synergy fields
35,Warden,2,6,13,7,500,Skymage,2,850,850.0,+850%,Super Crit Damage,+850% Super Crit Damage,global,superCritDmg_global,18,20,Hero MonoBehaviour synergy fields
35,Warden,2,6,14,7,500,Witch + Necromancer,3,150,150.0,+150%,Attack Speed,+150% Attack Speed,personal,attSpeed_personal,3,15|23,Hero MonoBehaviour synergy fields
35,Warden,2,6,15,8,1000,Ninja + Assassin + Elementalist,4,12,12.0,+12%,Skill Power,+12% Skill Power,global,skillPower_global,41,2|3|17,Hero MonoBehaviour synergy fields
35,Warden,2,6,16,8,1000,Peacekeeper + Gladiator + Berserker,4,3250,3250.0,+3250%,Ultra Crit Damage,+3250% Ultra Crit Damage,global,ultraCritDmg_global,22,4|7|8,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,1,1,0,Sovereign,2,2,2.0,+2%,Crit Chance,+2% Crit Chance,global,critChance_global,5,38,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,2,1,0,Titan + Deadeye,3,20,20.0,+20%,Kill Gold,+20% Kill Gold,global,killGold_global,13,37|40,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,3,2,15,Warlock,2,100,100.0,+100%,Damage,+100% Damage,personal,damage_personal,1,21,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,4,2,15,Champion + Rogue,3,15,15.0,+15%,Attack Speed,+15% Attack Speed,global,attSpeed_global,2,10|31,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,5,3,50,Dicemaster,2,8,8.0,+8%,Skill Power,+8% Skill Power,personal,skillPower_personal,9,39,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,6,3,50,Paladin + Veteran,3,30,30.0,-30%,Skill Cooldown,-30% Skill Cooldown,personal,skillCd_personal,12,6|41,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,7,4,100,Ninja,2,1,1.0,+1,Energy Income,+1 Energy Income,global,energyIncome_global,40,2,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,8,4,100,Wizard + Battlemage,3,15,15.0,+15%,Super Crit Chance,+15% Super Crit Chance,personal,superCritChance_personal,17,16|18,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,9,5,150,Militia,2,550,550.0,+550%,Super Crit Damage,+550% Super Crit Damage,global,superCritDmg_global,18,0,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,10,5,150,Sorcerer + Crusader,3,200,200.0,+200%,Damage,+200% Damage,global,damage_global,0,14|33,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,11,6,250,Samurai,2,2000,2000.0,+2000%,Gold Ultra Amount,+2000% Gold Ultra Amount,global,goldUltraAmount_global,30,5,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,12,6,250,Apprentice + Sniper,3,2250,2250.0,+2250%,Ultra Crit Damage,+2250% Ultra Crit Damage,global,ultraCritDmg_global,22,12|30,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,13,7,500,Necromancer,2,125,125.0,+125%,Attack Speed,+125% Attack Speed,personal,attSpeed_personal,3,23,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,14,7,500,Scout + Hunter,3,8,8.0,+8%,Skill Power,+8% Skill Power,global,skillPower_global,41,24|25,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,15,8,1000,Titan + Dicemaster + Deadeye,4,3000,3000.0,+3000%,Ultra Crit Damage,+3000% Ultra Crit Damage,global,ultraCritDmg_global,22,37|39|40,Hero MonoBehaviour synergy fields
36,Praetorian,0,7,16,8,1000,Assassin + Wizard + Spelldancer,4,20,20.0,+20%,Ultra Crit Chance,+20% Ultra Crit Chance,personal,ultraCritChance_personal,21,3|16|19,Hero MonoBehaviour synergy fields
37,Titan,0,7,1,1,0,Veteran,2,2,2.0,+2,Skill Duration,+2 Skill Duration,personal,skillDuration_personal,10,41,Hero MonoBehaviour synergy fields
37,Titan,0,7,2,1,0,Praetorian + Deadeye,3,4,4.0,-4%,Skill Cooldown,-4% Skill Cooldown,global,skillCd_global,11,36|40,Hero MonoBehaviour synergy fields
37,Titan,0,7,3,2,15,Warden,2,10,10.0,+10%,Attack Speed,+10% Attack Speed,global,attSpeed_global,2,35,Hero MonoBehaviour synergy fields
37,Titan,0,7,4,2,15,Wizard + Dicemaster,3,150,150.0,+150%,Kill Gold,+150% Kill Gold,personal,killGold_personal,15,16|39,Hero MonoBehaviour synergy fields
37,Titan,0,7,5,3,50,Crusader,2,200,200.0,+200%,Crit Damage,+200% Crit Damage,personal,critDmg_personal,8,33,Hero MonoBehaviour synergy fields
37,Titan,0,7,6,3,50,Sovereign + Deadeye,3,100,100.0,+100%,Damage,+100% Damage,global,damage_global,0,38|40,Hero MonoBehaviour synergy fields
37,Titan,0,7,7,4,100,Apprentice,2,850,850.0,+850%,Super Crit Damage,+850% Super Crit Damage,personal,superCritDmg_personal,19,12,Hero MonoBehaviour synergy fields
37,Titan,0,7,8,4,100,Viking + Necromancer,3,150,150.0,+150%,Kill Gold,+150% Kill Gold,global,killGold_global,13,1|23,Hero MonoBehaviour synergy fields
37,Titan,0,7,9,5,150,Warlord,2,12,12.0,+12%,Skill Power,+12% Skill Power,personal,skillPower_personal,9,11,Hero MonoBehaviour synergy fields
37,Titan,0,7,10,5,150,Berserker + Wizard,3,4,4.0,+4,Energy Income,+4 Energy Income,global,energyIncome_global,40,8|16,Hero MonoBehaviour synergy fields
37,Titan,0,7,11,6,250,Arbalest,2,500,500.0,+500%,Damage,+500% Damage,personal,damage_personal,1,29,Hero MonoBehaviour synergy fields
37,Titan,0,7,12,6,250,Militia + Archer,3,600,600.0,+600%,Kill Gold,+600% Kill Gold,personal,killGold_personal,15,0|27,Hero MonoBehaviour synergy fields
37,Titan,0,7,13,7,500,Witch,2,300,300.0,+300%,Damage,+300% Damage,global,damage_global,0,15,Hero MonoBehaviour synergy fields
37,Titan,0,7,14,7,500,Warlock + Archer,3,8,8.0,+8%,Skill Power,+8% Skill Power,global,skillPower_global,41,21|27,Hero MonoBehaviour synergy fields
37,Titan,0,7,15,8,1000,Praetorian + Dicemaster + Deadeye,4,30,30.0,+30%,Skill Power,+30% Skill Power,personal,skillPower_personal,9,36|39|40,Hero MonoBehaviour synergy fields
37,Titan,0,7,16,8,1000,Warlord + Warlock + Warlock,4,3250,3250.0,+3250%,Ultra Crit Damage,+3250% Ultra Crit Damage,global,ultraCritDmg_global,22,11|21|21,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,1,1,0,Praetorian,2,5,5.0,-5%,Skill Cooldown,-5% Skill Cooldown,personal,skillCd_personal,12,36,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,2,1,0,Dicemaster + Veteran,3,20,20.0,+20%,Damage,+20% Damage,global,damage_global,0,39|41,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,3,2,15,Ballista,2,40,40.0,+40%,Crit Damage,+40% Crit Damage,global,critDmg_global,7,32,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,4,2,15,Chieftain + Captain,3,150,150.0,+150%,Kill Gold,+150% Kill Gold,personal,killGold_personal,15,9|34,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,5,3,50,Warlock,2,8,8.0,+8%,Skill Power,+8% Skill Power,personal,skillPower_personal,9,21,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,6,3,50,Titan + Deadeye,3,1,1.0,+1%,Skill Power,+1% Skill Power,global,skillPower_global,41,37|40,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,7,4,100,Crusader,2,125,125.0,+125%,Kill Gold,+125% Kill Gold,global,killGold_global,13,33,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,8,4,100,Templar + Forester,3,6,6.0,+6%,Gold Super Chance,+6% Gold Super Chance,global,goldSuperChance_global,24,22|26,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,9,5,150,Arbalest,2,8,8.0,+8%,Super Crit Chance,+8% Super Crit Chance,global,superCritChance_global,16,29,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,10,5,150,Witch + Battlemage,3,4,4.0,+4,Energy Income,+4 Energy Income,global,energyIncome_global,40,15|18,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,11,6,250,Berserker,2,45,45.0,+45%,Exp Ultra Amount,+45% Exp Ultra Amount,global,expUltraAmount_global,35,8,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,12,6,250,Peacekeeper + Warden,3,600,600.0,+600%,Damage,+600% Damage,personal,damage_personal,1,4|35,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,13,7,500,Warlock,2,7,7.0,+7%,Skill Power,+7% Skill Power,global,skillPower_global,41,21,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,14,7,500,Chieftain + Elementalist,3,925,925.0,+925%,Gold Super Amount,+925% Gold Super Amount,global,goldSuperAmount_global,26,9|17,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,15,8,1000,Crusader + Crusader + Crusader,4,3000,3000.0,+3000%,Gold Ultra Amount,+3000% Gold Ultra Amount,global,goldUltraAmount_global,30,33|33|33,Hero MonoBehaviour synergy fields
38,Sovereign,1,7,16,8,1000,Hunter + Rogue + Crusader,4,40,40.0,+40%,Skill Power,+40% Skill Power,personal,skillPower_personal,9,25|31|33,Hero MonoBehaviour synergy fields
