hero_id,hero_name,hero_class,hero_rarity,synergy_num,tier,rank_required,required_count_excluding_self,active_heroes_needed_including_self,required_hero_ids,required_hero_names,required_hero_classes,required_hero_rarities,required_hero_path_ids,synergy_upgrade_id,synergy_upgrade_name,base_bonus_value,base_bonus_raw,base_bonus_text,missing_refs
38,Sovereign,1,7,16,8,1000,3,4,25|31|33,Hunter|Rogue|Crusader,2|2|2,1|4|5,294026|316887|314873,9,skillPower_personal,40,40.0,+40%,
39,Dicemaster,1,7,1,1,0,1,2,40,Deadeye,2,7,310314,3,attSpeed_personal,10,10.0,+10%,
39,Dicemaster,1,7,2,1,0,2,3,38|41,Sovereign|Veteran,1|2,7|7,309440|280126,11,skillCd_global,4,4.0,-4%,
39,Dicemaster,1,7,3,2,15,1,2,28,Ranger,2,3,304705,10,skillDuration_personal,5,5.0,+5,
39,Dicemaster,1,7,4,2,15,2,3,37|16,Titan|Wizard,0|1,7|3,299058|300064,1,damage_personal,150,150.0,+150%,
39,Dicemaster,1,7,5,3,50,1,2,36,Praetorian,0,7,318494,5,critChance_global,16,16.0,+16%,
39,Dicemaster,1,7,6,3,50,2,3,1|14,Viking|Sorcerer,0|1,1|2,305535|311478,13,killGold_global,100,100.0,+100%,
39,Dicemaster,1,7,7,4,100,1,2,20,Skymage,1,5,280408,40,energyIncome_global,1,1.0,+1,
39,Dicemaster,1,7,8,4,100,2,3,13|31,Druid|Rogue,1|2,1|4,285341|316887,18,superCritDmg_global,500,500.0,+500%,
39,Dicemaster,1,7,9,5,150,1,2,3,Assassin,0,2,296877,0,damage_global,175,175.0,+175%,
39,Dicemaster,1,7,10,5,150,2,3,22|30,Templar|Sniper,1|2,6|4,304679|312907,15,killGold_personal,450,450.0,+450%,
39,Dicemaster,1,7,11,6,250,1,2,11,Warlord,0,6,301908,29,goldUltraChance_personal,5,5.0,+5%,
39,Dicemaster,1,7,12,6,250,2,3,17|24,Elementalist|Scout,1|2,3|1,274390|317780,20,ultraCritChance_global,3,3.0,+3%,
39,Dicemaster,1,7,13,7,500,1,2,12,Apprentice,1,1,277314,1,damage_personal,700,700.0,+700%,
39,Dicemaster,1,7,14,7,500,2,3,28|32,Ranger|Ballista,2|2,3|5,304705|317683,33,expSuperAmount_global,25,25.0,+25%,
39,Dicemaster,1,7,15,8,1000,3,4,36|37|40,Praetorian|Titan|Deadeye,0|0|2,7|7|7,318494|299058|310314,2,attSpeed_global,60,60.0,+60%,
39,Dicemaster,1,7,16,8,1000,3,4,12|15|20,Apprentice|Witch|Skymage,1|1|1,1|2|5,277314|318062|280408,23,ultraCritDmg_personal,6500,6500.0,+6500%,
40,Deadeye,2,7,1,1,0,1,2,39,Dicemaster,1,7,319449,12,skillCd_personal,5,5.0,-5%,
40,Deadeye,2,7,2,1,0,2,3,36|37,Praetorian|Titan,0|0,7|7,318494|299058,1,damage_personal,50,50.0,+50%,
40,Deadeye,2,7,3,2,15,1,2,22,Templar,1,6,304679,9,skillPower_personal,5,5.0,+5%,
40,Deadeye,2,7,4,2,15,2,3,21|41,Warlock|Veteran,1|2,5|7,287059|280126,6,critChance_personal,25,25.0,+25%,
40,Deadeye,2,7,5,3,50,1,2,5,Samurai,0,3,280121,13,killGold_global,80,80.0,+80%,
40,Deadeye,2,7,6,3,50,2,3,37|38,Titan|Sovereign,0|1,7|7,299058|309440,2,attSpeed_global,30,30.0,+30%,
40,Deadeye,2,7,7,4,100,1,2,16,Wizard,1,3,300064,0,damage_global,125,125.0,+125%,
40,Deadeye,2,7,8,4,100,2,3,17|21,Elementalist|Warlock,1|1,3|5,274390|287059,26,goldSuperAmount_global,500,500.0,+500%,
40,Deadeye,2,7,9,5,150,1,2,1,Viking,0,1,305535,0,damage_global,175,175.0,+175%,
40,Deadeye,2,7,10,5,150,2,3,7|20,Gladiator|Skymage,0|1,4|5,295526|280408,16,superCritChance_global,10,10.0,+10%,
40,Deadeye,2,7,11,6,250,1,2,27,Archer,2,2,284600,21,ultraCritChance_personal,5,5.0,+5%,
40,Deadeye,2,7,12,6,250,2,3,18|26,Battlemage|Forester,1|2,4|2,309008|314946,13,killGold_global,275,275.0,+275%,
40,Deadeye,2,7,13,7,500,1,2,3,Assassin,0,2,296877,9,skillPower_personal,15,15.0,+15%,
40,Deadeye,2,7,14,7,500,2,3,10|12,Champion|Apprentice,0|1,6|1,300301|277314,19,superCritDmg_personal,2000,2000.0,+2000%,
40,Deadeye,2,7,15,8,1000,3,4,36|37|39,Praetorian|Titan|Dicemaster,0|0|1,7|7|7,318494|299058|319449,20,ultraCritChance_global,7,7.0,+7%,
40,Deadeye,2,7,16,8,1000,3,4,14|23|26,Sorcerer|Necromancer|Forester,1|1|2,2|6|2,311478|278537|314946,3,attSpeed_personal,200,200.0,+200%,
41,Veteran,2,7,1,1,0,1,2,37,Titan,0,7,299058,10,skillDuration_personal,2,2.0,+2,
41,Veteran,2,7,2,1,0,2,3,38|39,Sovereign|Dicemaster,1|1,7|7,309440|319449,15,killGold_personal,50,50.0,+50%,
41,Veteran,2,7,3,2,15,1,2,8,Berserker,0,5,289330,9,skillPower_personal,5,5.0,+5%,
41,Veteran,2,7,4,2,15,2,3,21|40,Warlock|Deadeye,1|2,5|7,287059|310314,8,critDmg_personal,150,150.0,+150%,
41,Veteran,2,7,5,3,50,1,2,18,Battlemage,1,4,309008,0,damage_global,80,80.0,+80%,
41,Veteran,2,7,6,3,50,2,3,6|36,Paladin|Praetorian,0|0,4|7,283139|318494,11,skillCd_global,10,10.0,-10%,
41,Veteran,2,7,7,4,100,1,2,23,Necromancer,1,6,278537,1,damage_personal,300,300.0,+300%,
41,Veteran,2,7,8,4,100,2,3,11|20,Warlord|Skymage,0|1,6|5,301908|280408,33,expSuperAmount_global,7,7.0,+7%,
41,Veteran,2,7,9,5,150,1,2,31,Rogue,2,4,316887,19,superCritDmg_personal,1100,1100.0,+1100%,
41,Veteran,2,7,10,5,150,2,3,2|9,Ninja|Chieftain,0|0,2|5,312627|314374,32,expSuperChance_global,7,7.0,+7%,
41,Veteran,2,7,11,6,250,1,2,19,Spelldancer,1,4,271770,15,killGold_personal,500,500.0,+500%,
41,Veteran,2,7,12,6,250,2,3,29|34,Arbalest|Captain,2|2,3|6,305299|313636,40,energyIncome_global,6,6.0,+6,
41,Veteran,2,7,13,7,500,1,2,22,Templar,1,6,304679,44,bossExp_global,20,20.0,+20%,
41,Veteran,2,7,14,7,500,2,3,1|26,Viking|Forester,0|2,1|2,305535|314946,33,expSuperAmount_global,25,25.0,+25%,
41,Veteran,2,7,15,8,1000,3,4,10|20|30,Champion|Skymage|Sniper,0|1|2,6|5|4,300301|280408|312907,41,skillPower_global,12,12.0,+12%,
41,Veteran,2,7,16,8,1000,3,4,1|27|32,Viking|Archer|Ballista,0|2|2,1|2|5,305535|284600|317683,35,expUltraAmount_global,125,125.0,+125%,
