hero_id,hero_name,hero_class,hero_rarity,synergy_num,tier,rank_required,required_slot,required_hero_id,required_hero_name,required_hero_class,required_hero_rarity,required_hero_path_id
38,Sovereign,1,7,12,6,250,synergyHero12_1,4,Peacekeeper,0,3,316916
38,Sovereign,1,7,12,6,250,synergyHero12_2,35,Warden,2,6,302043
38,Sovereign,1,7,13,7,500,synergyHero13,21,Warlock,1,5,287059
38,Sovereign,1,7,14,7,500,synergyHero14_1,9,Chieftain,0,5,314374
38,Sovereign,1,7,14,7,500,synergyHero14_2,17,Elementalist,1,3,274390
38,Sovereign,1,7,15,8,1000,synergyHero15_1,33,Crusader,2,5,314873
38,Sovereign,1,7,15,8,1000,synergyHero15_2,33,Crusader,2,5,314873
38,Sovereign,1,7,15,8,1000,synergyHero15_3,33,Crusader,2,5,314873
38,Sovereign,1,7,16,8,1000,synergyHero16_1,25,Hunter,2,1,294026
38,Sovereign,1,7,16,8,1000,synergyHero16_2,31,Rogue,2,4,316887
38,Sovereign,1,7,16,8,1000,synergyHero16_3,33,Crusader,2,5,314873
39,Dicemaster,1,7,1,1,0,synergyHero1,40,Deadeye,2,7,310314
39,Dicemaster,1,7,2,1,0,synergyHero2_1,38,Sovereign,1,7,309440
39,Dicemaster,1,7,2,1,0,synergyHero2_2,41,Veteran,2,7,280126
39,Dicemaster,1,7,3,2,15,synergyHero3,28,Ranger,2,3,304705
39,Dicemaster,1,7,4,2,15,synergyHero4_1,37,Titan,0,7,299058
39,Dicemaster,1,7,4,2,15,synergyHero4_2,16,Wizard,1,3,300064
39,Dicemaster,1,7,5,3,50,synergyHero5,36,Praetorian,0,7,318494
39,Dicemaster,1,7,6,3,50,synergyHero6_1,1,Viking,0,1,305535
39,Dicemaster,1,7,6,3,50,synergyHero6_2,14,Sorcerer,1,2,311478
39,Dicemaster,1,7,7,4,100,synergyHero7,20,Skymage,1,5,280408
39,Dicemaster,1,7,8,4,100,synergyHero8_1,13,Druid,1,1,285341
39,Dicemaster,1,7,8,4,100,synergyHero8_2,31,Rogue,2,4,316887
39,Dicemaster,1,7,9,5,150,synergyHero9,3,Assassin,0,2,296877
39,Dicemaster,1,7,10,5,150,synergyHero10_1,22,Templar,1,6,304679
39,Dicemaster,1,7,10,5,150,synergyHero10_2,30,Sniper,2,4,312907
39,Dicemaster,1,7,11,6,250,synergyHero11,11,Warlord,0,6,301908
39,Dicemaster,1,7,12,6,250,synergyHero12_1,17,Elementalist,1,3,274390
39,Dicemaster,1,7,12,6,250,synergyHero12_2,24,Scout,2,1,317780
39,Dicemaster,1,7,13,7,500,synergyHero13,12,Apprentice,1,1,277314
39,Dicemaster,1,7,14,7,500,synergyHero14_1,28,Ranger,2,3,304705
39,Dicemaster,1,7,14,7,500,synergyHero14_2,32,Ballista,2,5,317683
39,Dicemaster,1,7,15,8,1000,synergyHero15_1,36,Praetorian,0,7,318494
39,Dicemaster,1,7,15,8,1000,synergyHero15_2,37,Titan,0,7,299058
39,Dicemaster,1,7,15,8,1000,synergyHero15_3,40,Deadeye,2,7,310314
39,Dicemaster,1,7,16,8,1000,synergyHero16_1,12,Apprentice,1,1,277314
39,Dicemaster,1,7,16,8,1000,synergyHero16_2,15,Witch,1,2,318062
39,Dicemaster,1,7,16,8,1000,synergyHero16_3,20,Skymage,1,5,280408
40,Deadeye,2,7,1,1,0,synergyHero1,39,Dicemaster,1,7,319449
40,Deadeye,2,7,2,1,0,synergyHero2_1,36,Praetorian,0,7,318494
40,Deadeye,2,7,2,1,0,synergyHero2_2,37,Titan,0,7,299058
40,Deadeye,2,7,3,2,15,synergyHero3,22,Templar,1,6,304679
40,Deadeye,2,7,4,2,15,synergyHero4_1,21,Warlock,1,5,287059
40,Deadeye,2,7,4,2,15,synergyHero4_2,41,Veteran,2,7,280126
40,Deadeye,2,7,5,3,50,synergyHero5,5,Samurai,0,3,280121
40,Deadeye,2,7,6,3,50,synergyHero6_1,37,Titan,0,7,299058
40,Deadeye,2,7,6,3,50,synergyHero6_2,38,Sovereign,1,7,309440
40,Deadeye,2,7,7,4,100,synergyHero7,16,Wizard,1,3,300064
40,Deadeye,2,7,8,4,100,synergyHero8_1,17,Elementalist,1,3,274390
40,Deadeye,2,7,8,4,100,synergyHero8_2,21,Warlock,1,5,287059
40,Deadeye,2,7,9,5,150,synergyHero9,1,Viking,0,1,305535
40,Deadeye,2,7,10,5,150,synergyHero10_1,7,Gladiator,0,4,295526
40,Deadeye,2,7,10,5,150,synergyHero10_2,20,Skymage,1,5,280408
40,Deadeye,2,7,11,6,250,synergyHero11,27,Archer,2,2,284600
40,Deadeye,2,7,12,6,250,synergyHero12_1,18,Battlemage,1,4,309008
40,Deadeye,2,7,12,6,250,synergyHero12_2,26,Forester,2,2,314946
40,Deadeye,2,7,13,7,500,synergyHero13,3,Assassin,0,2,296877
40,Deadeye,2,7,14,7,500,synergyHero14_1,10,Champion,0,6,300301
40,Deadeye,2,7,14,7,500,synergyHero14_2,12,Apprentice,1,1,277314
40,Deadeye,2,7,15,8,1000,synergyHero15_1,36,Praetorian,0,7,318494
40,Deadeye,2,7,15,8,1000,synergyHero15_2,37,Titan,0,7,299058
40,Deadeye,2,7,15,8,1000,synergyHero15_3,39,Dicemaster,1,7,319449
40,Deadeye,2,7,16,8,1000,synergyHero16_1,14,Sorcerer,1,2,311478
40,Deadeye,2,7,16,8,1000,synergyHero16_2,23,Necromancer,1,6,278537
40,Deadeye,2,7,16,8,1000,synergyHero16_3,26,Forester,2,2,314946
41,Veteran,2,7,1,1,0,synergyHero1,37,Titan,0,7,299058
41,Veteran,2,7,2,1,0,synergyHero2_1,38,Sovereign,1,7,309440
41,Veteran,2,7,2,1,0,synergyHero2_2,39,Dicemaster,1,7,319449
41,Veteran,2,7,3,2,15,synergyHero3,8,Berserker,0,5,289330
41,Veteran,2,7,4,2,15,synergyHero4_1,21,Warlock,1,5,287059
41,Veteran,2,7,4,2,15,synergyHero4_2,40,Deadeye,2,7,310314
41,Veteran,2,7,5,3,50,synergyHero5,18,Battlemage,1,4,309008
41,Veteran,2,7,6,3,50,synergyHero6_1,6,Paladin,0,4,283139
41,Veteran,2,7,6,3,50,synergyHero6_2,36,Praetorian,0,7,318494
41,Veteran,2,7,7,4,100,synergyHero7,23,Necromancer,1,6,278537
41,Veteran,2,7,8,4,100,synergyHero8_1,11,Warlord,0,6,301908
41,Veteran,2,7,8,4,100,synergyHero8_2,20,Skymage,1,5,280408
41,Veteran,2,7,9,5,150,synergyHero9,31,Rogue,2,4,316887
41,Veteran,2,7,10,5,150,synergyHero10_1,2,Ninja,0,2,312627
41,Veteran,2,7,10,5,150,synergyHero10_2,9,Chieftain,0,5,314374
41,Veteran,2,7,11,6,250,synergyHero11,19,Spelldancer,1,4,271770
41,Veteran,2,7,12,6,250,synergyHero12_1,29,Arbalest,2,3,305299
41,Veteran,2,7,12,6,250,synergyHero12_2,34,Captain,2,6,313636
41,Veteran,2,7,13,7,500,synergyHero13,22,Templar,1,6,304679
41,Veteran,2,7,14,7,500,synergyHero14_1,1,Viking,0,1,305535
41,Veteran,2,7,14,7,500,synergyHero14_2,26,Forester,2,2,314946
41,Veteran,2,7,15,8,1000,synergyHero15_1,10,Champion,0,6,300301
41,Veteran,2,7,15,8,1000,synergyHero15_2,20,Skymage,1,5,280408
41,Veteran,2,7,15,8,1000,synergyHero15_3,30,Sniper,2,4,312907
41,Veteran,2,7,16,8,1000,synergyHero16_1,1,Viking,0,1,305535
41,Veteran,2,7,16,8,1000,synergyHero16_2,27,Archer,2,2,284600
41,Veteran,2,7,16,8,1000,synergyHero16_3,32,Ballista,2,5,317683
