gameobject_path_id,gameobject_name,normalized_name,enemy_behaviour_path_id,prefab_enemy_path_id,enemy_class,evolution,enemy_height,is_golden_variant,is_supreme_variant,ultimus_class
15502,Soul Mage (6),Soul Mage,285608,10691,0,3,2.5,0,0,0
15501,Soul Mage (7),Soul Mage,285607,10691,0,3,2.5,0,0,0
15499,Soul Mage (8),Soul Mage,285603,10691,0,3,2.5,0,0,0
15498,Soul Mage (9),Soul Mage,285602,10691,0,3,2.5,0,0,0
6024,Sparks,Sparks,10816,0,0,1,1.2999999523162842,0,0,0
25885,Spider,Spider,280128,10723,0,1,1.600000023841858,0,0,0
41525,Spider (1),Spider,289858,10723,0,1,1.600000023841858,0,0,0
41521,Spider (10),Spider,289861,10723,0,1,1.600000023841858,0,0,0
41517,Spider (11),Spider,289865,10723,0,1,1.600000023841858,0,0,0
41530,Spider (12),Spider,289852,10723,0,1,1.600000023841858,0,0,0
41524,Spider (13),Spider,289857,10723,0,1,1.600000023841858,0,0,0
41526,Spider (14),Spider,289855,10723,0,1,1.600000023841858,0,0,0
41519,Spider (15),Spider,289863,10723,0,1,1.600000023841858,0,0,0
41531,Spider (16),Spider,289851,10723,0,1,1.600000023841858,0,0,0
41522,Spider (17),Spider,289860,10723,0,1,1.600000023841858,0,0,0
41518,Spider (18),Spider,289864,10723,0,1,1.600000023841858,0,0,0
41534,Spider (19),Spider,289847,10723,0,1,1.600000023841858,0,0,0
41532,Spider (2),Spider,289849,10723,0,1,1.600000023841858,0,0,0
41529,Spider (20),Spider,289854,10723,0,1,1.600000023841858,0,0,0
41523,Spider (3),Spider,289859,10723,0,1,1.600000023841858,0,0,0
41535,Spider (4),Spider,289850,10723,0,1,1.600000023841858,0,0,0
41516,Spider (5),Spider,289866,10723,0,1,1.600000023841858,0,0,0
41533,Spider (6),Spider,289848,10723,0,1,1.600000023841858,0,0,0
41520,Spider (7),Spider,289862,10723,0,1,1.600000023841858,0,0,0
41527,Spider (8),Spider,289856,10723,0,1,1.600000023841858,0,0,0
41528,Spider (9),Spider,289853,10723,0,1,1.600000023841858,0,0,0
15223,Spider King,Spider King,319742,10861,0,3,2.5,0,0,0
31460,Spider King (1),Spider King,302850,10861,0,3,2.5,0,0,0
31464,Spider King (10),Spider King,302846,10861,0,3,2.5,0,0,0
31461,Spider King (2),Spider King,302852,10861,0,3,2.5,0,0,0
31468,Spider King (3),Spider King,302847,10861,0,3,2.5,0,0,0
31465,Spider King (4),Spider King,302844,10861,0,3,2.5,0,0,0
31462,Spider King (5),Spider King,302853,10861,0,3,2.5,0,0,0
31469,Spider King (6),Spider King,302848,10861,0,3,2.5,0,0,0
31463,Spider King (7),Spider King,302851,10861,0,3,2.5,0,0,0
31467,Spider King (8),Spider King,302849,10861,0,3,2.5,0,0,0
31466,Spider King (9),Spider King,302845,10861,0,3,2.5,0,0,0
92263,Spider Toxin,Spider Toxin,297103,10890,0,2,2.0,0,0,0
78886,Spider Toxin (1),Spider Toxin,305466,10890,0,2,2.0,0,0,0
78879,Spider Toxin (10),Spider Toxin,305474,10890,0,2,2.0,0,0,0
78883,Spider Toxin (2),Spider Toxin,305469,10890,0,2,2.0,0,0,0
78884,Spider Toxin (3),Spider Toxin,305465,10890,0,2,2.0,0,0,0
78881,Spider Toxin (4),Spider Toxin,305468,10890,0,2,2.0,0,0,0
78878,Spider Toxin (5),Spider Toxin,305473,10890,0,2,2.0,0,0,0
78877,Spider Toxin (6),Spider Toxin,305472,10890,0,2,2.0,0,0,0
78882,Spider Toxin (7),Spider Toxin,305470,10890,0,2,2.0,0,0,0
78885,Spider Toxin (8),Spider Toxin,305467,10890,0,2,2.0,0,0,0
78880,Spider Toxin (9),Spider Toxin,305471,10890,0,2,2.0,0,0,0
62595,Spike,Spike,289232,10960,0,2,1.7000000476837158,0,0,0
17636,Spike (1),Spike,311142,10960,0,2,1.7000000476837158,0,0,0
17638,Spike (10),Spike,311143,10960,0,2,1.7000000476837158,0,0,0
17631,Spike (2),Spike,311148,10960,0,2,1.7000000476837158,0,0,0
17639,Spike (3),Spike,311144,10960,0,2,1.7000000476837158,0,0,0
17633,Spike (4),Spike,311146,10960,0,2,1.7000000476837158,0,0,0
17630,Spike (5),Spike,311145,10960,0,2,1.7000000476837158,0,0,0
17634,Spike (6),Spike,311140,10960,0,2,1.7000000476837158,0,0,0
17635,Spike (7),Spike,311139,10960,0,2,1.7000000476837158,0,0,0
17632,Spike (8),Spike,311147,10960,0,2,1.7000000476837158,0,0,0
17637,Spike (9),Spike,311141,10960,0,2,1.7000000476837158,0,0,0
56032,Spook,Spook,303858,10791,0,2,2.299999952316284,0,0,0
68306,Spook (1),Spook,295535,10791,0,2,2.299999952316284,0,0,0
68307,Spook (10),Spook,295536,10791,0,2,2.299999952316284,0,0,0
68309,Spook (2),Spook,295533,10791,0,2,2.299999952316284,0,0,0
68308,Spook (3),Spook,295534,10791,0,2,2.299999952316284,0,0,0
68313,Spook (4),Spook,295529,10791,0,2,2.299999952316284,0,0,0
68311,Spook (5),Spook,295531,10791,0,2,2.299999952316284,0,0,0
68314,Spook (6),Spook,295528,10791,0,2,2.299999952316284,0,0,0
68312,Spook (7),Spook,295530,10791,0,2,2.299999952316284,0,0,0
68305,Spook (8),Spook,295537,10791,0,2,2.299999952316284,0,0,0
68310,Spook (9),Spook,295532,10791,0,2,2.299999952316284,0,0,0
15018,Sting,Sting,292192,292192,0,3,2.799999952316284,0,0,0
10955,Sting (1),Sting,291657,291657,0,3,2.799999952316284,0,0,0
10958,Sting (10),Sting,291663,291663,0,3,2.799999952316284,0,0,0
10962,Sting (2),Sting,291666,291666,0,3,2.799999952316284,0,0,0
10957,Sting (3),Sting,291660,291660,0,3,2.799999952316284,0,0,0
10963,Sting (4),Sting,291665,291665,0,3,2.799999952316284,0,0,0
10960,Sting (5),Sting,291661,291661,0,3,2.799999952316284,0,0,0
10954,Sting (6),Sting,291658,291658,0,3,2.799999952316284,0,0,0
10956,Sting (7),Sting,291659,291659,0,3,2.799999952316284,0,0,0
10959,Sting (8),Sting,291662,291662,0,3,2.799999952316284,0,0,0
10961,Sting (9),Sting,291664,291664,0,3,2.799999952316284,0,0,0
78201,Supreme Alien (supreme tech),Supreme Alien (supreme tech),306996,10741,6,3,5.0,0,0,1
43307,Supreme Alien (supreme tech) (1),Supreme Alien (supreme tech),291589,10741,6,3,5.0,0,0,1
43308,Supreme Alien (supreme tech) (2),Supreme Alien (supreme tech),291590,10741,6,3,5.0,0,0,1
43306,Supreme Alien (supreme tech) (3),Supreme Alien (supreme tech),291588,10741,6,3,5.0,0,0,1
43305,Supreme Alien (supreme tech) (4),Supreme Alien (supreme tech),291587,10741,6,3,5.0,0,0,1
92247,Supreme Shadow (supreme runes),Supreme Shadow (supreme runes),309385,11039,10,3,2.5,0,0,0
77673,Supreme Shadow (supreme runes) (1),Supreme Shadow (supreme runes),319259,11039,10,3,2.5,0,0,0
77671,Supreme Shadow (supreme runes) (2),Supreme Shadow (supreme runes),319261,11039,10,3,2.5,0,0,0
77675,Supreme Shadow (supreme runes) (3),Supreme Shadow (supreme runes),319264,11039,10,3,2.5,0,0,0
77674,Supreme Shadow (supreme runes) (4),Supreme Shadow (supreme runes),319263,11039,10,3,2.5,0,0,0
77672,Supreme Shadow (supreme runes) (5),Supreme Shadow (supreme runes),319260,11039,10,3,2.5,0,0,0
77676,Supreme Shadow (supreme runes) (6),Supreme Shadow (supreme runes),319258,11039,10,3,2.5,0,0,0
77670,Supreme Shadow (supreme runes) (7),Supreme Shadow (supreme runes),319262,11039,10,3,2.5,0,0,0
74192,Training Dummy (exp boss),Training Dummy (exp boss),283308,10852,4,3,4.0,0,0,0
21601,Training Dummy (exp boss) (1),Training Dummy (exp boss),301282,10852,4,3,4.0,0,0,0
21603,Training Dummy (exp boss) (2),Training Dummy (exp boss),301279,10852,4,3,4.0,0,0,0
21605,Training Dummy (exp boss) (3),Training Dummy (exp boss),301276,10852,4,3,4.0,0,0,0
21604,Training Dummy (exp boss) (4),Training Dummy (exp boss),301278,10852,4,3,4.0,0,0,0
21602,Training Dummy (exp boss) (5),Training Dummy (exp boss),301281,10852,4,3,4.0,0,0,0
21600,Training Dummy (exp boss) (6),Training Dummy (exp boss),301280,10852,4,3,4.0,0,0,0
21606,Training Dummy (exp boss) (7),Training Dummy (exp boss),301277,10852,4,3,4.0,0,0,0
13825,Training Dummy golden variant,Training Dummy golden variant,270956,10871,4,3,4.0,1,0,0
67709,Training Dummy golden variant (1),Training Dummy golden variant,303641,10871,4,3,4.0,1,0,0
67708,Training Dummy golden variant (2),Training Dummy golden variant,303640,10871,4,3,4.0,1,0,0
84973,Treant Forest Evergreen,Treant Forest Evergreen,285197,11001,0,3,2.5,0,0,0
37688,Treant Forest Evergreen (1),Treant Forest Evergreen,315695,11001,0,3,2.5,0,0,0
37691,Treant Forest Evergreen (10),Treant Forest Evergreen,315698,11001,0,3,2.5,0,0,0
37687,Treant Forest Evergreen (2),Treant Forest Evergreen,315694,11001,0,3,2.5,0,0,0
37694,Treant Forest Evergreen (3),Treant Forest Evergreen,315690,11001,0,3,2.5,0,0,0
37690,Treant Forest Evergreen (4),Treant Forest Evergreen,315697,11001,0,3,2.5,0,0,0
37695,Treant Forest Evergreen (5),Treant Forest Evergreen,315692,11001,0,3,2.5,0,0,0
37693,Treant Forest Evergreen (6),Treant Forest Evergreen,315691,11001,0,3,2.5,0,0,0
37686,Treant Forest Evergreen (7),Treant Forest Evergreen,315693,11001,0,3,2.5,0,0,0
37689,Treant Forest Evergreen (8),Treant Forest Evergreen,315696,11001,0,3,2.5,0,0,0
37692,Treant Forest Evergreen (9),Treant Forest Evergreen,315689,11001,0,3,2.5,0,0,0
33686,Treant Minion Evergreen,Treant Minion Evergreen,279469,10816,0,1,1.2999999523162842,0,0,0
85513,Treant Minion Evergreen (1),Treant Minion Evergreen,297815,10816,0,1,1.2999999523162842,0,0,0
85517,Treant Minion Evergreen (10),Treant Minion Evergreen,297811,10816,0,1,1.2999999523162842,0,0,0
85509,Treant Minion Evergreen (11),Treant Minion Evergreen,297819,10816,0,1,1.2999999523162842,0,0,0
85515,Treant Minion Evergreen (12),Treant Minion Evergreen,297813,10816,0,1,1.2999999523162842,0,0,0
85512,Treant Minion Evergreen (13),Treant Minion Evergreen,297816,10816,0,1,1.2999999523162842,0,0,0
85526,Treant Minion Evergreen (14),Treant Minion Evergreen,297822,10816,0,1,1.2999999523162842,0,0,0
85524,Treant Minion Evergreen (15),Treant Minion Evergreen,297824,10816,0,1,1.2999999523162842,0,0,0
85510,Treant Minion Evergreen (16),Treant Minion Evergreen,297818,10816,0,1,1.2999999523162842,0,0,0
85519,Treant Minion Evergreen (17),Treant Minion Evergreen,297809,10816,0,1,1.2999999523162842,0,0,0
85514,Treant Minion Evergreen (18),Treant Minion Evergreen,297814,10816,0,1,1.2999999523162842,0,0,0
85511,Treant Minion Evergreen (19),Treant Minion Evergreen,297817,10816,0,1,1.2999999523162842,0,0,0
85523,Treant Minion Evergreen (2),Treant Minion Evergreen,297825,10816,0,1,1.2999999523162842,0,0,0
85528,Treant Minion Evergreen (20),Treant Minion Evergreen,297820,10816,0,1,1.2999999523162842,0,0,0
85521,Treant Minion Evergreen (3),Treant Minion Evergreen,297827,10816,0,1,1.2999999523162842,0,0,0
85525,Treant Minion Evergreen (4),Treant Minion Evergreen,297823,10816,0,1,1.2999999523162842,0,0,0
85522,Treant Minion Evergreen (5),Treant Minion Evergreen,297826,10816,0,1,1.2999999523162842,0,0,0
85520,Treant Minion Evergreen (6),Treant Minion Evergreen,297828,10816,0,1,1.2999999523162842,0,0,0
85518,Treant Minion Evergreen (7),Treant Minion Evergreen,297810,10816,0,1,1.2999999523162842,0,0,0
85516,Treant Minion Evergreen (8),Treant Minion Evergreen,297812,10816,0,1,1.2999999523162842,0,0,0
85527,Treant Minion Evergreen (9),Treant Minion Evergreen,297821,10816,0,1,1.2999999523162842,0,0,0
88967,Treant Tree Evergreen,Treant Tree Evergreen,276738,10778,0,2,1.7000000476837158,0,0,0
37587,Treant Tree Evergreen (1),Treant Tree Evergreen,294853,10778,0,2,1.7000000476837158,0,0,0
37586,Treant Tree Evergreen (10),Treant Tree Evergreen,294855,10778,0,2,1.7000000476837158,0,0,0
37580,Treant Tree Evergreen (2),Treant Tree Evergreen,294851,10778,0,2,1.7000000476837158,0,0,0
37582,Treant Tree Evergreen (3),Treant Tree Evergreen,294859,10778,0,2,1.7000000476837158,0,0,0
37588,Treant Tree Evergreen (4),Treant Tree Evergreen,294854,10778,0,2,1.7000000476837158,0,0,0
37579,Treant Tree Evergreen (5),Treant Tree Evergreen,294852,10778,0,2,1.7000000476837158,0,0,0
37581,Treant Tree Evergreen (6),Treant Tree Evergreen,294850,10778,0,2,1.7000000476837158,0,0,0
37585,Treant Tree Evergreen (7),Treant Tree Evergreen,294858,10778,0,2,1.7000000476837158,0,0,0
37584,Treant Tree Evergreen (8),Treant Tree Evergreen,294856,10778,0,2,1.7000000476837158,0,0,0
37583,Treant Tree Evergreen (9),Treant Tree Evergreen,294857,10778,0,2,1.7000000476837158,0,0,0
19171,Vampire Bat,Vampire Bat,283096,283096,0,2,2.299999952316284,0,0,0
83340,Vampire Bat (1),Vampire Bat,303764,303764,0,2,2.299999952316284,0,0,0
83344,Vampire Bat (10),Vampire Bat,303759,303759,0,2,2.299999952316284,0,0,0
83339,Vampire Bat (2),Vampire Bat,303763,303763,0,2,2.299999952316284,0,0,0
83337,Vampire Bat (3),Vampire Bat,303762,303762,0,2,2.299999952316284,0,0,0
83336,Vampire Bat (4),Vampire Bat,303760,303760,0,2,2.299999952316284,0,0,0
83343,Vampire Bat (5),Vampire Bat,303757,303757,0,2,2.299999952316284,0,0,0
83341,Vampire Bat (6),Vampire Bat,303765,303765,0,2,2.299999952316284,0,0,0
83345,Vampire Bat (7),Vampire Bat,303758,303758,0,2,2.299999952316284,0,0,0
83338,Vampire Bat (8),Vampire Bat,303761,303761,0,2,2.299999952316284,0,0,0
83342,Vampire Bat (9),Vampire Bat,303756,303756,0,2,2.299999952316284,0,0,0
3171,Viewport,Viewport,10989,0,2,3,4.5,1,0,0
3823,Viewport,Viewport,10861,0,0,3,2.5,0,0,0
4073,Viewport,Viewport,11024,0,0,3,2.5,0,0,0
29999,Werewolf,Werewolf,272779,10883,0,3,2.5,0,0,0
56715,Werewolf (1),Werewolf,304922,10883,0,3,2.5,0,0,0
56712,Werewolf (10),Werewolf,304921,10883,0,3,2.5,0,0,0
56713,Werewolf (2),Werewolf,304920,10883,0,3,2.5,0,0,0
56714,Werewolf (3),Werewolf,304923,10883,0,3,2.5,0,0,0
56711,Werewolf (4),Werewolf,304927,10883,0,3,2.5,0,0,0
56709,Werewolf (5),Werewolf,304928,10883,0,3,2.5,0,0,0
56710,Werewolf (6),Werewolf,304926,10883,0,3,2.5,0,0,0
56707,Werewolf (7),Werewolf,304929,10883,0,3,2.5,0,0,0
56706,Werewolf (8),Werewolf,304924,10883,0,3,2.5,0,0,0
56708,Werewolf (9),Werewolf,304925,10883,0,3,2.5,0,0,0
18696,Wolf,Wolf,302097,11022,0,2,1.7000000476837158,0,0,0
32168,Wolf (1),Wolf,317933,11022,0,2,1.7000000476837158,0,0,0
32171,Wolf (10),Wolf,317929,11022,0,2,1.7000000476837158,0,0,0
32169,Wolf (2),Wolf,317931,11022,0,2,1.7000000476837158,0,0,0
32172,Wolf (3),Wolf,317938,11022,0,2,1.7000000476837158,0,0,0
32170,Wolf (4),Wolf,317930,11022,0,2,1.7000000476837158,0,0,0
32173,Wolf (5),Wolf,317936,11022,0,2,1.7000000476837158,0,0,0
32167,Wolf (6),Wolf,317932,11022,0,2,1.7000000476837158,0,0,0
32175,Wolf (7),Wolf,317934,11022,0,2,1.7000000476837158,0,0,0
32176,Wolf (8),Wolf,317935,11022,0,2,1.7000000476837158,0,0,0
32174,Wolf (9),Wolf,317937,11022,0,2,1.7000000476837158,0,0,0
17947,Wolf Pup,Wolf Pup,298760,10827,0,1,1.2999999523162842,0,0,0
17806,Wolf Pup (1),Wolf Pup,298877,10827,0,1,1.2999999523162842,0,0,0
17801,Wolf Pup (10),Wolf Pup,298872,10827,0,1,1.2999999523162842,0,0,0
17797,Wolf Pup (11),Wolf Pup,298888,10827,0,1,1.2999999523162842,0,0,0
17808,Wolf Pup (12),Wolf Pup,298875,10827,0,1,1.2999999523162842,0,0,0
17798,Wolf Pup (13),Wolf Pup,298887,10827,0,1,1.2999999523162842,0,0,0
17796,Wolf Pup (14),Wolf Pup,298889,10827,0,1,1.2999999523162842,0,0,0
17791,Wolf Pup (15),Wolf Pup,298884,10827,0,1,1.2999999523162842,0,0,0
17809,Wolf Pup (16),Wolf Pup,298874,10827,0,1,1.2999999523162842,0,0,0
17805,Wolf Pup (17),Wolf Pup,298878,10827,0,1,1.2999999523162842,0,0,0
17794,Wolf Pup (18),Wolf Pup,298881,10827,0,1,1.2999999523162842,0,0,0
17793,Wolf Pup (19),Wolf Pup,298882,10827,0,1,1.2999999523162842,0,0,0
17807,Wolf Pup (2),Wolf Pup,298876,10827,0,1,1.2999999523162842,0,0,0
17795,Wolf Pup (20),Wolf Pup,298880,10827,0,1,1.2999999523162842,0,0,0
17802,Wolf Pup (3),Wolf Pup,298871,10827,0,1,1.2999999523162842,0,0,0
17803,Wolf Pup (4),Wolf Pup,298870,10827,0,1,1.2999999523162842,0,0,0
17790,Wolf Pup (5),Wolf Pup,298885,10827,0,1,1.2999999523162842,0,0,0
17800,Wolf Pup (6),Wolf Pup,298873,10827,0,1,1.2999999523162842,0,0,0
17792,Wolf Pup (7),Wolf Pup,298883,10827,0,1,1.2999999523162842,0,0,0
17799,Wolf Pup (8),Wolf Pup,298886,10827,0,1,1.2999999523162842,0,0,0
17804,Wolf Pup (9),Wolf Pup,298879,10827,0,1,1.2999999523162842,0,0,0
87475,Wraith,Wraith,318059,318059,0,3,2.5,0,0,0
10761,Wraith (1),Wraith,269864,269864,0,3,2.5,0,0,0
10757,Wraith (10),Wraith,269870,269870,0,3,2.5,0,0,0
10764,Wraith (2),Wraith,269861,269861,0,3,2.5,0,0,0
10758,Wraith (3),Wraith,269863,269863,0,3,2.5,0,0,0
10762,Wraith (4),Wraith,269865,269865,0,3,2.5,0,0,0
10760,Wraith (5),Wraith,269868,269868,0,3,2.5,0,0,0
10756,Wraith (6),Wraith,269869,269869,0,3,2.5,0,0,0
10759,Wraith (7),Wraith,269867,269867,0,3,2.5,0,0,0
10763,Wraith (8),Wraith,269866,269866,0,3,2.5,0,0,0
10765,Wraith (9),Wraith,269862,269862,0,3,2.5,0,0,0
3424,battery,battery,10852,0,4,3,4.0,0,0,0
4274,border,border,10845,0,0,3,2.5,0,0,0
4768,border,border,10559,0,0,1,1.2999999523162842,0,0,0
4258,buff (1),buff,10914,0,0,3,2.5,0,0,0
3028,button text,button text,10982,0,0,1,1.2999999523162842,0,0,0
5103,button text,button text,10725,0,0,2,1.7000000476837158,0,0,0
5123,check icon,check icon,10630,0,0,1,1.2999999523162842,0,0,0
5038,chest icon (reward to claim),chest icon (reward to claim),11038,0,0,3,2.5,0,0,0
5735,claim button,claim button,11039,0,10,3,2.5,0,0,0
5197,claimed cover,claimed cover,10710,0,11,3,5.0,0,0,0
3254,cost text,cost text,10879,0,9,3,4.0,0,0,0
4298,cost text,cost text,10741,0,6,3,5.0,0,0,1
3170,divider,divider,10658,0,0,1,1.2999999523162842,0,0,0
3941,divider,divider,10858,0,0,1,1.2999999523162842,0,0,0
5183,divider,divider,10803,0,0,1,1.2999999523162842,0,0,0
5336,divider (1),divider,10791,0,0,2,2.299999952316284,0,0,0
3250,fonts button,fonts button,10960,0,0,2,1.7000000476837158,0,0,0
3413,gem sale,gem sale,10895,0,0,1,1.2999999523162842,0,0,0
4239,glow icon bg,glow icon bg,10723,0,0,1,1.600000023841858,0,0,0
4090,header,header,11001,0,0,3,2.5,0,0,0
5045,header,header,10584,0,12,3,4.5,0,0,1
3364,header text,header text,10589,0,0,2,1.7000000476837158,0,0,0
3118,hero frame (2),hero frame,10707,0,0,1,1.2999999523162842,0,0,0
3708,highest wave text,highest wave text,10695,0,0,2,1.7000000476837158,0,0,0
4859,hoarder gold,hoarder gold,10883,0,0,3,2.5,0,0,0
3365,hotkey,hotkey,10644,0,0,2,1.7000000476837158,0,0,0
3571,hotkey,hotkey,10606,0,0,1,1.2999999523162842,0,0,0
5787,hotkey text,hotkey text,10890,0,0,2,2.0,0,0,0
3384,hp desc,hp desc,10530,0,0,1,1.2999999523162842,0,0,0
4368,icon,icon,10919,0,0,2,1.7000000476837158,0,0,0
4437,icon,icon,10686,0,8,3,4.0,0,0,0
5195,icon,icon,10601,0,0,2,1.7000000476837158,0,0,0
5960,icon (4),icon,10847,0,0,2,1.7000000476837158,0,0,0
4760,info icon,info icon,10833,0,0,1,1.2999999523162842,0,0,0
5811,info text (4),info text,10547,0,0,2,1.7000000476837158,0,0,0
6297,line 2 icon,line 2 icon,11005,0,0,3,2.5,0,0,0
4242,main panel,main panel,10836,0,0,3,2.5,0,0,0
5793,main panel,main panel,10965,0,0,2,1.7000000476837158,0,0,0
4671,max cover,max cover,10631,0,0,3,2.5,0,0,0
4514,min icon,min icon,10766,0,0,1,1.2999999523162842,0,0,0
5312,na cover,na cover,10871,0,4,3,4.0,1,0,0
5659,name bg,name bg,10552,0,0,2,1.7999999523162842,0,0,0
3974,name text,name text,10981,0,0,1,1.2999999523162842,0,0,0
5303,name text,name text,10555,0,1,3,3.5,1,0,0
3041,place (9),place,10608,0,0,2,1.7000000476837158,0,0,0
46850,power mage golden variant,power mage golden variant,273296,10832,3,3,4.5,1,0,0
73077,power mage golden variant (1),power mage golden variant,299358,10832,3,3,4.5,1,0,0
73075,power mage golden variant (2),power mage golden variant,299357,10832,3,3,4.5,1,0,0
73076,power mage golden variant (3),power mage golden variant,299359,10832,3,3,4.5,1,0,0
3848,promo hero (6),promo hero,11022,0,0,2,1.7000000476837158,0,0,0
4141,purchase button ($),purchase button ($),10665,0,0,1,1.2999999523162842,0,0,0
3991,reward text (1),reward text,10504,0,0,1,1.899999976158142,0,0,0
3499,rewards header,rewards header,10581,0,0,3,3.0,0,0,0
5034,rewards header,rewards header,10942,0,0,3,2.5,0,0,0
3152,shadow,shadow,10691,0,0,3,2.5,0,0,0
3750,shadow,shadow,10837,0,0,3,2.5,0,0,0
4952,shadow alien hp reduction,shadow alien hp reduction,10531,0,0,2,1.7000000476837158,0,0,0
27462,supreme ultimus,supreme ultimus,293525,10584,12,3,4.5,0,0,1
60981,supreme ultimus (1),supreme ultimus,276737,10584,12,3,4.5,0,0,1
3145,text,text,10755,0,2,3,4.0,0,0,0
3560,text,text,10527,0,0,1,1.2999999523162842,0,0,0
3783,text,text,10521,0,0,1,1.2999999523162842,0,0,0
5023,text,text,10663,0,0,2,1.7000000476837158,0,0,0
5536,text,text,10832,0,3,3,4.5,1,0,0
5746,text,text,11013,0,5,3,4.0,0,0,0
4172,text (1),text,10688,0,6,3,4.0,0,0,0
4216,token icon,token icon,10545,0,0,3,2.799999952316284,0,0,0
4021,tos button,tos button,10639,0,0,3,2.5,0,0,0
6270,trophies (3),trophies,10543,0,0,1,1.2999999523162842,0,0,0
3797,upgrade (2),upgrade,10918,0,0,3,2.5,0,0,0
6218,vert line (31),vert line,10764,0,0,3,2.5,0,0,0
3020,weekly tickets,weekly tickets,10652,0,0,2,1.7000000476837158,0,0,0
3065,you icon (1),you icon,10923,0,0,3,2.5,0,0,0
