gameobject_path_id,name,component_path_ids,mono_script_names,mono_behaviour_path_ids
67284,text,225329|186092|255758,TextMeshProUGUI,255758
67285,text,225331|186090|255756,TextMeshProUGUI,255756
67286,text,225327|186087|255760,TextMeshProUGUI,255760
67287,text,225328|186088|255759,TextMeshProUGUI,255759
67288,text,225326|186089|255761,TextMeshProUGUI,255761
67289,text,225333|186085|255762,TextMeshProUGUI,255762
67290,text,225332|186086|255763,TextMeshProUGUI,255763
68315,text,238375|183971|253130,TextMeshProUGUI,253130
68316,text,238372|183972|253128,TextMeshProUGUI,253128
68317,text,238373|183973|253129,TextMeshProUGUI,253129
68318,text,238374|183974|253127,TextMeshProUGUI,253127
68319,text,238377|183968|253133,TextMeshProUGUI,253133
68320,text,238378|183969|253132,TextMeshProUGUI,253132
68321,text,238376|183970|253131,TextMeshProUGUI,253131
68322,text,238383|183963|253118,TextMeshProUGUI,253118
68323,text,238379|183964|253116,TextMeshProUGUI,253116
68324,text,238380|183965|253117,TextMeshProUGUI,253117
68325,text,238381|183966|253114,TextMeshProUGUI,253114
68326,text,238382|183967|253115,TextMeshProUGUI,253115
68327,text,238389|183955|253126,TextMeshProUGUI,253126
68328,text,238390|183956|253124,TextMeshProUGUI,253124
68329,text,238391|183957|253125,TextMeshProUGUI,253125
68330,text,238384|183958|253122,TextMeshProUGUI,253122
68331,text,238385|183959|253123,TextMeshProUGUI,253123
68332,text,238386|183960|253119,TextMeshProUGUI,253119
68333,text,238387|183961|253120,TextMeshProUGUI,253120
68334,text,238388|183962|253121,TextMeshProUGUI,253121
68924,text,211064|179561|250159|313672,TextMeshProUGUI|ContentSizeFitter,250159|313672
68925,text,211065|179560|250160|313671,TextMeshProUGUI|ContentSizeFitter,250160|313671
68926,text,211066|179562|250162|313670,TextMeshProUGUI|ContentSizeFitter,250162|313670
68927,text,211067|179563|250161|313669,TextMeshProUGUI|ContentSizeFitter,250161|313669
68928,text,211061|179564|250163|313675,TextMeshProUGUI|ContentSizeFitter,250163|313675
68929,text,211062|179565|250165|313674,TextMeshProUGUI|ContentSizeFitter,250165|313674
68930,text,211063|179566|250164|313673,TextMeshProUGUI|ContentSizeFitter,250164|313673
68931,text,211059|179567|250167|313662,TextMeshProUGUI|ContentSizeFitter,250167|313662
68932,text,211060|179568|250166|313661,TextMeshProUGUI|ContentSizeFitter,250166|313661
68933,text,211053|179569|250170|313668,TextMeshProUGUI|ContentSizeFitter,250170|313668
68934,text,211055|179570|250168|313666,TextMeshProUGUI|ContentSizeFitter,250168|313666
68935,text,211054|179571|250169|313667,TextMeshProUGUI|ContentSizeFitter,250169|313667
68936,text,211056|179574|250171|313665,TextMeshProUGUI|ContentSizeFitter,250171|313665
68937,text,211057|179573|250172|313664,TextMeshProUGUI|ContentSizeFitter,250172|313664
68938,text,211058|179572|250173|313663,TextMeshProUGUI|ContentSizeFitter,250173|313663
68939,text,211047|179546|250174|313658,TextMeshProUGUI|ContentSizeFitter,250174|313658
68940,text,211048|179544|250176|313657,TextMeshProUGUI|ContentSizeFitter,250176|313657
68941,text,211049|179545|250175|313656,TextMeshProUGUI|ContentSizeFitter,250175|313656
68942,text,211050|179549|250177|313655,TextMeshProUGUI|ContentSizeFitter,250177|313655
68943,text,211051|179547|250179|313654,TextMeshProUGUI|ContentSizeFitter,250179|313654
68944,text,211052|179548|250178|313653,TextMeshProUGUI|ContentSizeFitter,250178|313653
68945,text,211045|179550|250180|313660,TextMeshProUGUI|ContentSizeFitter,250180|313660
68946,text,211046|179551|250181|313659,TextMeshProUGUI|ContentSizeFitter,250181|313659
68947,text,211041|179552|250182|313648,TextMeshProUGUI|ContentSizeFitter,250182|313648
68948,text,211042|179555|250183|313647,TextMeshProUGUI|ContentSizeFitter,250183|313647
68949,text,211043|179554|250184|313646,TextMeshProUGUI|ContentSizeFitter,250184|313646
68950,text,211044|179553|250185|313645,TextMeshProUGUI|ContentSizeFitter,250185|313645
68951,text,211037|179556|250186|313652,TextMeshProUGUI|ContentSizeFitter,250186|313652
68952,text,211038|179559|250187|313651,TextMeshProUGUI|ContentSizeFitter,250187|313651
68953,text,211039|179558|250188|313650,TextMeshProUGUI|ContentSizeFitter,250188|313650
68954,text,211040|179557|250189|313649,TextMeshProUGUI|ContentSizeFitter,250189|313649
69806,text,233391|170545|253969,TextMeshProUGUI,253969
69807,text,233392|170546|253968,TextMeshProUGUI,253968
69808,text,233393|170543|253971,TextMeshProUGUI,253971
69809,text,233394|170544|253970,TextMeshProUGUI,253970
69810,text,233395|170549|253965,TextMeshProUGUI,253965
69811,text,233396|170550|253964,TextMeshProUGUI,253964
69812,text,233397|170551|253963,TextMeshProUGUI,253963
69813,text,233398|170547|253967,TextMeshProUGUI,253967
69814,text,233399|170548|253966,TextMeshProUGUI,253966
69815,text,233400|170536|253960,TextMeshProUGUI,253960
69816,text,233401|170537|253959,TextMeshProUGUI,253959
69817,text,233402|170538|253958,TextMeshProUGUI,253958
69818,text,233403|170534|253962,TextMeshProUGUI,253962
69819,text,233404|170535|253961,TextMeshProUGUI,253961
69820,text,233405|170540|253956,TextMeshProUGUI,253956
69821,text,233406|170541|253955,TextMeshProUGUI,253955
69822,text,233407|170542|253954,TextMeshProUGUI,253954
69823,text,233408|170539|253957,TextMeshProUGUI,253957
69824,text,233378|170529|253983,TextMeshProUGUI,253983
69825,text,233379|170528|253984,TextMeshProUGUI,253984
69826,text,233380|170532|253980,TextMeshProUGUI,253980
69827,text,233381|170533|253979,TextMeshProUGUI,253979
69828,text,233382|170530|253982,TextMeshProUGUI,253982
69829,text,233383|170531|253981,TextMeshProUGUI,253981
69830,text,233384|170524|253976,TextMeshProUGUI,253976
69831,text,233385|170523|253975,TextMeshProUGUI,253975
69832,text,233386|170525|253974,TextMeshProUGUI,253974
69833,text,233387|170521|253978,TextMeshProUGUI,253978
69834,text,233388|170522|253977,TextMeshProUGUI,253977
69835,text,233389|170527|253972,TextMeshProUGUI,253972
69836,text,233390|170526|253973,TextMeshProUGUI,253973
71126,text,226291|196647|247365|281881,TextMeshProUGUI|ContentSizeFitter,247365|281881
71127,text,226290|196648|247366|281880,TextMeshProUGUI|ContentSizeFitter,247366|281880
71128,text,226287|196646|247364|281879,TextMeshProUGUI|ContentSizeFitter,247364|281879
71129,text,226288|196644|247363|281878,TextMeshProUGUI|ContentSizeFitter,247363|281878
71130,text,226289|196645|247362|281877,TextMeshProUGUI|ContentSizeFitter,247362|281877
71131,text,226292|196643|247367|281882,TextMeshProUGUI|ContentSizeFitter,247367|281882
71132,text,226295|196653|247370|281874,TextMeshProUGUI|ContentSizeFitter,247370|281874
71133,text,226294|196651|247368|281873,TextMeshProUGUI|ContentSizeFitter,247368|281873
71134,text,226293|196652|247369|281872,TextMeshProUGUI|ContentSizeFitter,247369|281872
71135,text,226296|196649|247372|281876,TextMeshProUGUI|ContentSizeFitter,247372|281876
71136,text,226297|196650|247371|281875,TextMeshProUGUI|ContentSizeFitter,247371|281875
71137,text,226301|196660|247357|281869,TextMeshProUGUI|ContentSizeFitter,247357|281869
71138,text,226302|196661|247356|281870,TextMeshProUGUI|ContentSizeFitter,247356|281870
71139,text,226304|196658|247354|281868,TextMeshProUGUI|ContentSizeFitter,247354|281868
71140,text,226303|196659|247355|281867,TextMeshProUGUI|ContentSizeFitter,247355|281867
71141,text,226300|196655|247351|281866,TextMeshProUGUI|ContentSizeFitter,247351|281866
71142,text,226298|196656|247353|281865,TextMeshProUGUI|ContentSizeFitter,247353|281865
71143,text,226299|196657|247352|281864,TextMeshProUGUI|ContentSizeFitter,247352|281864
71144,text,226305|196654|247358|281871,TextMeshProUGUI|ContentSizeFitter,247358|281871
71145,text,226306|196664|247359|281861,TextMeshProUGUI|ContentSizeFitter,247359|281861
71146,text,226307|196663|247361|281863,TextMeshProUGUI|ContentSizeFitter,247361|281863
71147,text,226308|196662|247360|281862,TextMeshProUGUI|ContentSizeFitter,247360|281862
71148,text,226309|196626|247341|281859,TextMeshProUGUI|ContentSizeFitter,247341|281859
71149,text,226310|196625|247340|281858,TextMeshProUGUI|ContentSizeFitter,247340|281858
71150,text,226311|196624|247342|281860,TextMeshProUGUI|ContentSizeFitter,247342|281860
71151,text,226316|196633|247347|281855,TextMeshProUGUI|ContentSizeFitter,247347|281855
71152,text,226315|196634|247348|281854,TextMeshProUGUI|ContentSizeFitter,247348|281854
71153,text,226317|196632|247346|281853,TextMeshProUGUI|ContentSizeFitter,247346|281853
71154,text,226314|196629|247343|281852,TextMeshProUGUI|ContentSizeFitter,247343|281852
71155,text,226312|196630|247345|281850,TextMeshProUGUI|ContentSizeFitter,247345|281850
71156,text,226313|196631|247344|281851,TextMeshProUGUI|ContentSizeFitter,247344|281851
71157,text,226319|196627|247349|281857,TextMeshProUGUI|ContentSizeFitter,247349|281857
71158,text,226318|196628|247350|281856,TextMeshProUGUI|ContentSizeFitter,247350|281856
71159,text,226322|196640|247335|281847,TextMeshProUGUI|ContentSizeFitter,247335|281847
71160,text,226323|196639|247334|281846,TextMeshProUGUI|ContentSizeFitter,247334|281846
71161,text,226320|196638|247333|281845,TextMeshProUGUI|ContentSizeFitter,247333|281845
71162,text,226321|196637|247332|281844,TextMeshProUGUI|ContentSizeFitter,247332|281844
71163,text,226325|196636|247337|281849,TextMeshProUGUI|ContentSizeFitter,247337|281849
71164,text,226324|196635|247336|281848,TextMeshProUGUI|ContentSizeFitter,247336|281848
71165,text,226327|196642|247339|281843,TextMeshProUGUI|ContentSizeFitter,247339|281843
71166,text,226326|196641|247338|281842,TextMeshProUGUI|ContentSizeFitter,247338|281842
71265,text,212979|172196|251984,TextMeshProUGUI,251984
73032,text,241604|182802|247728|279837,TextMeshProUGUI|ContentSizeFitter,247728|279837
73853,text,229295|192126|251985,TextMeshProUGUI,251985
76550,text,241413|193619|250472,TextMeshProUGUI,250472
76625,text,223680|196312|247466|288449,TextMeshProUGUI|ContentSizeFitter,247466|288449
76626,text,223681|196311|247465|288450,TextMeshProUGUI|ContentSizeFitter,247465|288450
76627,text,223679|196310|247464|288448,TextMeshProUGUI|ContentSizeFitter,247464|288448
76628,text,223678|196314|247471|288452,TextMeshProUGUI|ContentSizeFitter,247471|288452
76629,text,223677|196313|247470|288451,TextMeshProUGUI|ContentSizeFitter,247470|288451
76630,text,223676|196315|247469|288453,TextMeshProUGUI|ContentSizeFitter,247469|288453
76631,text,223675|196317|247468|288455,TextMeshProUGUI|ContentSizeFitter,247468|288455
76632,text,223674|196316|247467|288454,TextMeshProUGUI|ContentSizeFitter,247467|288454
76633,text,223687|196318|247475|288442,TextMeshProUGUI|ContentSizeFitter,247475|288442
76634,text,223685|196320|247474|288443,TextMeshProUGUI|ContentSizeFitter,247474|288443
76635,text,223686|196319|247473|288444,TextMeshProUGUI|ContentSizeFitter,247473|288444
76636,text,223684|196321|247472|288445,TextMeshProUGUI|ContentSizeFitter,247472|288445
76637,text,223683|196322|247477|288446,TextMeshProUGUI|ContentSizeFitter,247477|288446
76638,text,223682|196323|247476|288447,TextMeshProUGUI|ContentSizeFitter,247476|288447
76639,text,223665|196293|247481|288465,TextMeshProUGUI|ContentSizeFitter,247481|288465
76640,text,223664|196292|247480|288464,TextMeshProUGUI|ContentSizeFitter,247480|288464
76641,text,223662|196295|247479|288466,TextMeshProUGUI|ContentSizeFitter,247479|288466
76642,text,223663|196294|247478|288467,TextMeshProUGUI|ContentSizeFitter,247478|288467
76643,text,223660|196299|247487|288470,TextMeshProUGUI|ContentSizeFitter,247487|288470
76644,text,223661|196298|247486|288471,TextMeshProUGUI|ContentSizeFitter,247486|288471
76645,text,223658|196297|247485|288468,TextMeshProUGUI|ContentSizeFitter,247485|288468
76646,text,223659|196296|247484|288469,TextMeshProUGUI|ContentSizeFitter,247484|288469
76647,text,223657|196301|247483|288473,TextMeshProUGUI|ContentSizeFitter,247483|288473
76648,text,223656|196300|247482|288472,TextMeshProUGUI|ContentSizeFitter,247482|288472
76649,text,223673|196303|247491|288457,TextMeshProUGUI|ContentSizeFitter,247491|288457
76650,text,223672|196302|247490|288456,TextMeshProUGUI|ContentSizeFitter,247490|288456
76651,text,223671|196305|247489|288459,TextMeshProUGUI|ContentSizeFitter,247489|288459
76652,text,223670|196304|247488|288458,TextMeshProUGUI|ContentSizeFitter,247488|288458
76653,text,223668|196308|247495|288462,TextMeshProUGUI|ContentSizeFitter,247495|288462
76654,text,223669|196307|247494|288461,TextMeshProUGUI|ContentSizeFitter,247494|288461
76655,text,223667|196306|247493|288460,TextMeshProUGUI|ContentSizeFitter,247493|288460
76656,text,223666|196309|247492|288463,TextMeshProUGUI|ContentSizeFitter,247492|288463
76898,text,237538|182507|245639|313311,TextMeshProUGUI|ContentSizeFitter,245639|313311
76899,text,237535|182509|245642|313309,TextMeshProUGUI|ContentSizeFitter,245642|313309
76900,text,237536|182508|245641|313310,TextMeshProUGUI|ContentSizeFitter,245641|313310
76901,text,237537|182510|245640|313308,TextMeshProUGUI|ContentSizeFitter,245640|313308
76902,text,237542|182502|245644|313316,TextMeshProUGUI|ContentSizeFitter,245644|313316
76903,text,237543|182503|245643|313315,TextMeshProUGUI|ContentSizeFitter,245643|313315
76904,text,237539|182504|245647|313314,TextMeshProUGUI|ContentSizeFitter,245647|313314
76905,text,237540|182506|245646|313312,TextMeshProUGUI|ContentSizeFitter,245646|313312
76906,text,237541|182505|245645|313313,TextMeshProUGUI|ContentSizeFitter,245645|313313
76907,text,237547|182497|245631|313321,TextMeshProUGUI|ContentSizeFitter,245631|313321
76908,text,237548|182498|245630|313320,TextMeshProUGUI|ContentSizeFitter,245630|313320
76909,text,237544|182500|245634|313318,TextMeshProUGUI|ContentSizeFitter,245634|313318
76910,text,237545|182499|245633|313319,TextMeshProUGUI|ContentSizeFitter,245633|313319
76911,text,237546|182501|245632|313317,TextMeshProUGUI|ContentSizeFitter,245632|313317
76912,text,237551|182493|245636|313325,TextMeshProUGUI|ContentSizeFitter,245636|313325
76913,text,237552|182494|245635|313324,TextMeshProUGUI|ContentSizeFitter,245635|313324
76914,text,237549|182496|245638|313322,TextMeshProUGUI|ContentSizeFitter,245638|313322
76915,text,237550|182495|245637|313323,TextMeshProUGUI|ContentSizeFitter,245637|313323
76916,text,237554|182491|245654|313296,TextMeshProUGUI|ContentSizeFitter,245654|313296
76917,text,237553|182492|245655|313295,TextMeshProUGUI|ContentSizeFitter,245655|313295
76918,text,237558|182486|245657|313301,TextMeshProUGUI|ContentSizeFitter,245657|313301
76919,text,237559|182487|245656|313300,TextMeshProUGUI|ContentSizeFitter,245656|313300
76920,text,237556|182490|245659|313297,TextMeshProUGUI|ContentSizeFitter,245659|313297
76921,text,237555|182489|245660|313298,TextMeshProUGUI|ContentSizeFitter,245660|313298
76922,text,237557|182488|245658|313299,TextMeshProUGUI|ContentSizeFitter,245658|313299
76923,text,237562|182482|245649|313305,TextMeshProUGUI|ContentSizeFitter,245649|313305
76924,text,237563|182483|245648|313304,TextMeshProUGUI|ContentSizeFitter,245648|313304
76925,text,237560|182484|245651|313303,TextMeshProUGUI|ContentSizeFitter,245651|313303
76926,text,237561|182485|245650|313302,TextMeshProUGUI|ContentSizeFitter,245650|313302
76927,text,237565|182480|245652|313307,TextMeshProUGUI|ContentSizeFitter,245652|313307
76928,text,237564|182481|245653|313306,TextMeshProUGUI|ContentSizeFitter,245653|313306
77653,text,217492|183649|246632,TextMeshProUGUI,246632
77654,text,217493|183650|246631,TextMeshProUGUI,246631
77655,text,217494|183652|246633,TextMeshProUGUI,246633
77656,text,217495|183651|246634,TextMeshProUGUI,246634
77657,text,217487|183653|246626,TextMeshProUGUI,246626
77658,text,217488|183655|246627,TextMeshProUGUI,246627
77659,text,217489|183656|246629,TextMeshProUGUI,246629
77660,text,217490|183657|246628,TextMeshProUGUI,246628
77661,text,217491|183654|246630,TextMeshProUGUI,246630
78645,text,224688|173520|247659,TextMeshProUGUI,247659
78646,text,224687|173519|247658,TextMeshProUGUI,247658
78647,text,224692|173515|247657,TextMeshProUGUI,247657
78648,text,224691|173516|247656,TextMeshProUGUI,247656
78649,text,224694|173518|247654,TextMeshProUGUI,247654
78650,text,224693|173517|247655,TextMeshProUGUI,247655
78651,text,224689|173514|247653,TextMeshProUGUI,247653
78652,text,224690|173513|247652,TextMeshProUGUI,247652
78653,text,224696|173523|247662,TextMeshProUGUI,247662
78654,text,224695|173522|247661,TextMeshProUGUI,247661
78655,text,224697|173521|247660,TextMeshProUGUI,247660
78656,text,224698|173524|247648,TextMeshProUGUI,247648
78657,text,224699|173527|247651,TextMeshProUGUI,247651
78658,text,224701|173526|247649,TextMeshProUGUI,247649
78659,text,224700|173525|247650,TextMeshProUGUI,247650
78660,text,224677|173529|247646,TextMeshProUGUI,247646
78661,text,224678|173528|247645,TextMeshProUGUI,247645
78662,text,224679|173530|247647,TextMeshProUGUI,247647
78663,text,224683|173534|247641,TextMeshProUGUI,247641
78664,text,224682|173533|247638,TextMeshProUGUI,247638
78665,text,224680|173532|247640,TextMeshProUGUI,247640
78666,text,224681|173531|247639,TextMeshProUGUI,247639
78667,text,224685|173537|247644,TextMeshProUGUI,247644
78668,text,224684|173536|247643,TextMeshProUGUI,247643
78669,text,224686|173535|247642,TextMeshProUGUI,247642
78670,text,224721|173540|247629,TextMeshProUGUI,247629
78671,text,224720|173539|247630,TextMeshProUGUI,247630
78672,text,224722|173541|247628,TextMeshProUGUI,247628
78673,text,224723|173538|247627,TextMeshProUGUI,247627
78674,text,224724|173548|247637,TextMeshProUGUI,247637
78675,text,224728|173545|247634,TextMeshProUGUI,247634
78676,text,224726|173543|247636,TextMeshProUGUI,247636
78677,text,224727|173544|247635,TextMeshProUGUI,247635
78678,text,224730|173547|247632,TextMeshProUGUI,247632
78679,text,224729|173546|247633,TextMeshProUGUI,247633
78680,text,224725|173542|247631,TextMeshProUGUI,247631
78681,text,224731|173549|247626,TextMeshProUGUI,247626
78682,text,224702|173554|247623,TextMeshProUGUI,247623
78683,text,224706|173553|247621,TextMeshProUGUI,247621
78684,text,224705|173552|247622,TextMeshProUGUI,247622
78685,text,224703|173550|247620,TextMeshProUGUI,247620
78686,text,224704|173551|247619,TextMeshProUGUI,247619
78687,text,224707|173556|247625,TextMeshProUGUI,247625
78688,text,224708|173555|247624,TextMeshProUGUI,247624
78689,text,224712|173563|247614,TextMeshProUGUI,247614
78690,text,224711|173562|247615,TextMeshProUGUI,247615
78691,text,224713|173564|247613,TextMeshProUGUI,247613
78692,text,224709|173560|247612,TextMeshProUGUI,247612
78693,text,224710|173561|247611,TextMeshProUGUI,247611
78694,text,224714|173557|247610,TextMeshProUGUI,247610
78695,text,224716|173559|247608,TextMeshProUGUI,247608
78696,text,224715|173558|247609,TextMeshProUGUI,247609
78697,text,224717|173566|247618,TextMeshProUGUI,247618
78698,text,224718|173565|247617,TextMeshProUGUI,247617
78699,text,224719|173567|247616,TextMeshProUGUI,247616
78700,text,224635|173458|247717,TextMeshProUGUI,247717
78701,text,224634|173457|247716,TextMeshProUGUI,247716
78702,text,224637|173456|247715,TextMeshProUGUI,247715
78703,text,224636|173455|247714,TextMeshProUGUI,247714
78704,text,224638|173461|247720,TextMeshProUGUI,247720
78705,text,224639|173459|247719,TextMeshProUGUI,247719
78706,text,224640|173460|247718,TextMeshProUGUI,247718
78707,text,224641|173464|247711,TextMeshProUGUI,247711
78708,text,224643|173463|247710,TextMeshProUGUI,247710
78709,text,224642|173462|247709,TextMeshProUGUI,247709
78710,text,224644|173466|247713,TextMeshProUGUI,247713
78711,text,224645|173465|247712,TextMeshProUGUI,247712
78712,text,224622|173472|247707,TextMeshProUGUI,247707
78713,text,224623|173471|247706,TextMeshProUGUI,247706
78714,text,224619|173468|247705,TextMeshProUGUI,247705
78715,text,224621|173470|247703,TextMeshProUGUI,247703
78716,text,224620|173469|247704,TextMeshProUGUI,247704
78717,text,224624|173467|247702,TextMeshProUGUI,247702
78718,text,224625|173473|247708,TextMeshProUGUI,247708
78719,text,224626|173475|247696,TextMeshProUGUI,247696
78720,text,224627|173476|247695,TextMeshProUGUI,247695
78721,text,224628|173474|247694,TextMeshProUGUI,247694
78722,text,224630|173481|247701,TextMeshProUGUI,247701
78723,text,224631|173480|247700,TextMeshProUGUI,247700
78724,text,224629|173479|247699,TextMeshProUGUI,247699
78725,text,224632|173477|247698,TextMeshProUGUI,247698
78726,text,224633|173478|247697,TextMeshProUGUI,247697
78727,text,224665|173487|247690,TextMeshProUGUI,247690
78728,text,224666|173488|247689,TextMeshProUGUI,247689
78729,text,224663|173485|247687,TextMeshProUGUI,247687
78730,text,224662|173484|247688,TextMeshProUGUI,247688
78731,text,224664|173486|247686,TextMeshProUGUI,247686
78732,text,224668|173483|247685,TextMeshProUGUI,247685
78733,text,224667|173482|247684,TextMeshProUGUI,247684
78734,text,224669|173491|247693,TextMeshProUGUI,247693
78735,text,224671|173490|247692,TextMeshProUGUI,247692
78736,text,224670|173489|247691,TextMeshProUGUI,247691
78737,text,224672|173492|247679,TextMeshProUGUI,247679
78738,text,224674|173494|247683,TextMeshProUGUI,247683
78739,text,224675|173495|247682,TextMeshProUGUI,247682
78740,text,224676|173496|247681,TextMeshProUGUI,247681
78741,text,224673|173493|247680,TextMeshProUGUI,247680
78742,text,224647|173501|247678,TextMeshProUGUI,247678
78743,text,224646|173500|247677,TextMeshProUGUI,247677
78744,text,224648|173498|247676,TextMeshProUGUI,247676
78745,text,224649|173497|247675,TextMeshProUGUI,247675
78746,text,224650|173499|247674,TextMeshProUGUI,247674
78747,text,224651|173503|247665,TextMeshProUGUI,247665
78748,text,224652|173504|247664,TextMeshProUGUI,247664
78749,text,224653|173502|247663,TextMeshProUGUI,247663
78750,text,224654|173510|247673,TextMeshProUGUI,247673
78751,text,224655|173509|247672,TextMeshProUGUI,247672
78752,text,224657|173512|247670,TextMeshProUGUI,247670
78753,text,224656|173511|247671,TextMeshProUGUI,247671
78754,text,224661|173508|247669,TextMeshProUGUI,247669
78755,text,224659|173506|247667,TextMeshProUGUI,247667
78756,text,224658|173505|247668,TextMeshProUGUI,247668
78757,text,224660|173507|247666,TextMeshProUGUI,247666
80444,text,225730|192255|252956,TextMeshProUGUI,252956
80445,text,225731|192254|252955,TextMeshProUGUI,252955
80446,text,225733|192256|252958,TextMeshProUGUI,252958
80447,text,225732|192257|252957,TextMeshProUGUI,252957
80448,text,225734|192262|252943,TextMeshProUGUI,252943
80449,text,225735|192261|252944,TextMeshProUGUI,252944
80450,text,225737|192259|252946,TextMeshProUGUI,252946
80451,text,225738|192258|252947,TextMeshProUGUI,252947
80452,text,225736|192260|252945,TextMeshProUGUI,252945
80453,text,225739|192269|252948,TextMeshProUGUI,252948
80454,text,225740|192268|252949,TextMeshProUGUI,252949
80455,text,225744|192264|252953,TextMeshProUGUI,252953
80456,text,225745|192263|252954,TextMeshProUGUI,252954
80457,text,225741|192266|252951,TextMeshProUGUI,252951
80458,text,225742|192267|252950,TextMeshProUGUI,252950
80459,text,225743|192265|252952,TextMeshProUGUI,252952
80460,text,225746|192244|252965,TextMeshProUGUI,252965
80461,text,225747|192243|252966,TextMeshProUGUI,252966
80462,text,225748|192242|252968,TextMeshProUGUI,252968
80463,text,225749|192241|252967,TextMeshProUGUI,252967
80464,text,225750|192247|252969,TextMeshProUGUI,252969
80465,text,225751|192246|252971,TextMeshProUGUI,252971
80466,text,225752|192245|252970,TextMeshProUGUI,252970
80467,text,225754|192250|252960,TextMeshProUGUI,252960
80468,text,225755|192249|252961,TextMeshProUGUI,252961
80469,text,225753|192251|252959,TextMeshProUGUI,252959
80470,text,225756|192248|252962,TextMeshProUGUI,252962
80471,text,225757|192253|252963,TextMeshProUGUI,252963
80472,text,225758|192252|252964,TextMeshProUGUI,252964
80473,text,225712|192278|252931,TextMeshProUGUI,252931
80474,text,225709|192281|252929,TextMeshProUGUI,252929
80475,text,225710|192280|252928,TextMeshProUGUI,252928
80476,text,225711|192279|252930,TextMeshProUGUI,252930
80477,text,225715|192282|252933,TextMeshProUGUI,252933
80478,text,225714|192283|252934,TextMeshProUGUI,252934
80479,text,225713|192284|252932,TextMeshProUGUI,252932
80480,text,225716|192287|252923,TextMeshProUGUI,252923
80481,text,225717|192288|252922,TextMeshProUGUI,252922
80482,text,225719|192285|252925,TextMeshProUGUI,252925
80483,text,225718|192286|252924,TextMeshProUGUI,252924
80484,text,225720|192290|252926,TextMeshProUGUI,252926
80485,text,225721|192289|252927,TextMeshProUGUI,252927
80486,text,225722|192271|252940,TextMeshProUGUI,252940
80487,text,225723|192270|252941,TextMeshProUGUI,252941
80488,text,225724|192272|252942,TextMeshProUGUI,252942
80489,text,225727|192274|252937,TextMeshProUGUI,252937
80490,text,225725|192276|252936,TextMeshProUGUI,252936
80491,text,225726|192275|252935,TextMeshProUGUI,252935
80492,text,225728|192273|252938,TextMeshProUGUI,252938
80493,text,225729|192277|252939,TextMeshProUGUI,252939
80494,text,225686|192304|253004,TextMeshProUGUI,253004
80495,text,225687|192305|253003,TextMeshProUGUI,253003
80496,text,225688|192303|253005,TextMeshProUGUI,253005
80497,text,225689|192302|253006,TextMeshProUGUI,253006
80498,text,225690|192301|253007,TextMeshProUGUI,253007
80499,text,225691|192307|253008,TextMeshProUGUI,253008
80500,text,225692|192306|253009,TextMeshProUGUI,253009
80501,text,225694|192309|252999,TextMeshProUGUI,252999
80502,text,225695|192308|252998,TextMeshProUGUI,252998
80503,text,225693|192310|252997,TextMeshProUGUI,252997
80504,text,225696|192313|253000,TextMeshProUGUI,253000
80505,text,225698|192311|253002,TextMeshProUGUI,253002
80506,text,225697|192312|253001,TextMeshProUGUI,253001
80507,text,225699|192293|253015,TextMeshProUGUI,253015
80508,text,225700|192292|253016,TextMeshProUGUI,253016
80509,text,225701|192291|253017,TextMeshProUGUI,253017
80510,text,225702|192295|253018,TextMeshProUGUI,253018
80511,text,225703|192294|253019,TextMeshProUGUI,253019
80512,text,225704|192297|253010,TextMeshProUGUI,253010
80513,text,225705|192296|253011,TextMeshProUGUI,253011
80514,text,225707|192299|253013,TextMeshProUGUI,253013
80515,text,225708|192298|253014,TextMeshProUGUI,253014
80516,text,225706|192300|253012,TextMeshProUGUI,253012
80517,text,225661|192326|252979,TextMeshProUGUI,252979
80518,text,225662|192325|252980,TextMeshProUGUI,252980
80519,text,225664|192330|252981,TextMeshProUGUI,252981
80520,text,225663|192331|252982,TextMeshProUGUI,252982
80521,text,225667|192327|252985,TextMeshProUGUI,252985
80522,text,225666|192328|252983,TextMeshProUGUI,252983
80523,text,225665|192329|252984,TextMeshProUGUI,252984
80524,text,225669|192334|252974,TextMeshProUGUI,252974
80525,text,225670|192333|252973,TextMeshProUGUI,252973
80526,text,225668|192335|252972,TextMeshProUGUI,252972
80527,text,225671|192332|252975,TextMeshProUGUI,252975
80528,text,225672|192338|252976,TextMeshProUGUI,252976
80529,text,225674|192336|252978,TextMeshProUGUI,252978
80530,text,225673|192337|252977,TextMeshProUGUI,252977
80531,text,225675|192316|252992,TextMeshProUGUI,252992
80532,text,225676|192315|252993,TextMeshProUGUI,252993
80533,text,225677|192314|252994,TextMeshProUGUI,252994
80534,text,225678|192318|252995,TextMeshProUGUI,252995
80535,text,225679|192317|252996,TextMeshProUGUI,252996
80536,text,225680|192319|252986,TextMeshProUGUI,252986
80537,text,225681|192324|252988,TextMeshProUGUI,252988
80538,text,225682|192323|252987,TextMeshProUGUI,252987
80539,text,225683|192322|252990,TextMeshProUGUI,252990
80540,text,225684|192321|252989,TextMeshProUGUI,252989
80541,text,225685|192320|252991,TextMeshProUGUI,252991
81740,text,234620|188252|252222,TextMeshProUGUI,252222
81741,text,234619|188251|252221,TextMeshProUGUI,252221
81742,text,234624|188250|252225,TextMeshProUGUI,252225
