type,path_id,name
GameObject,56114,energy text
GameObject,56115,energy text
GameObject,56116,energy text
GameObject,56117,energy text
GameObject,56118,energy text
GameObject,56119,energy text
GameObject,56120,energy text
GameObject,56121,energy text
GameObject,56122,energy text
GameObject,56123,energy text
GameObject,56181,damage text (19)
GameObject,56182,damage text (19)
GameObject,56183,damage text (19)
GameObject,56184,damage text (19)
GameObject,56185,damage text (19)
GameObject,56186,damage text (19)
GameObject,56187,damage text (19)
GameObject,56188,damage text (19)
GameObject,56189,damage text (19)
GameObject,56212,placement bonus upgrade cell (3)
GameObject,56213,placement bonus upgrade cell (4)
GameObject,56214,placement bonus upgrade cell (10)
GameObject,56215,placement bonus upgrade cell (6)
GameObject,56216,placement bonus upgrade cell (9)
GameObject,56217,placement bonus upgrade cell (2)
GameObject,56218,placement bonus upgrade cell (5)
GameObject,56219,placement bonus upgrade cell (7)
GameObject,56220,placement bonus upgrade cell (8)
GameObject,56231,synergy cell (reworked) (2 heroes)
GameObject,56561,prestige
GameObject,56634,Image
GameObject,56636,skill impact - SwordHitMagicBlue
GameObject,56936,runes text
GameObject,56937,runes text
GameObject,56938,runes text
GameObject,56939,runes text
GameObject,56940,runes text
GameObject,56941,runes text
GameObject,56942,runes text
GameObject,56943,runes text
GameObject,56944,runes text
GameObject,56945,runes text
GameObject,56946,runes text
GameObject,56947,runes text
GameObject,56948,runes text
GameObject,56949,runes text
GameObject,57135,empty spell text
GameObject,57136,empty spell text
GameObject,57137,empty spell text
GameObject,57138,empty spell text
GameObject,57139,empty spell text
GameObject,57140,empty spell text
GameObject,57141,empty spell text
GameObject,57142,empty spell text
GameObject,57143,empty spell text
GameObject,57160,SlamWave
GameObject,57161,SlamWave
GameObject,57519,highest wave
GameObject,57604,Image (1)
GameObject,57605,Image (1)
GameObject,57606,Image (1)
GameObject,57607,Image (1)
GameObject,57608,Image (1)
GameObject,57609,Image (1)
GameObject,57610,Image (1)
GameObject,57611,Image (1)
GameObject,57612,Image (1)
GameObject,57691,hero (2)
GameObject,57692,hero (2)
GameObject,57693,hero (2)
GameObject,57694,hero (2)
GameObject,57695,hero (2)
GameObject,57696,hero (2)
GameObject,57697,hero (2)
GameObject,57698,hero (2)
GameObject,57699,hero (2)
GameObject,57897,hero (1)
GameObject,58000,damage text (15)
GameObject,58001,damage text (15)
GameObject,58023,hero (5)
GameObject,58186,immune range
GameObject,58240,empty spell text
GameObject,58402,Alien Galaxia (ultimus boss) (blue melee)
GameObject,58440,hero (6)
GameObject,58441,hero (6)
GameObject,58442,hero (6)
GameObject,58443,hero (6)
GameObject,58444,hero (6)
GameObject,58445,hero (6)
GameObject,58446,hero (6)
GameObject,58447,hero (6)
GameObject,58460,Ancient Shadow (rune boss)
GameObject,58461,hero (5)
GameObject,58462,hero (5)
GameObject,58463,hero (5)
GameObject,58464,hero (5)
GameObject,58465,hero (5)
GameObject,58466,hero (5)
GameObject,58467,hero (5)
GameObject,58468,hero (5)
GameObject,58501,hero (7)
GameObject,58553,hero (1)
GameObject,58554,hero (1)
GameObject,58555,hero (1)
GameObject,58556,hero (1)
GameObject,58557,hero (1)
GameObject,58558,hero (1)
GameObject,58559,hero (1)
GameObject,58560,hero (1)
GameObject,58728,hero name text
GameObject,58729,hero name text
GameObject,58730,hero name text
GameObject,58731,hero name text
GameObject,58732,hero name text
GameObject,58733,hero name text
GameObject,58886,hero name bg
GameObject,58890,map image
GameObject,58929,runes text
GameObject,58930,runes text
GameObject,58931,runes text
GameObject,58932,runes text
GameObject,58933,runes text
GameObject,58934,runes text
GameObject,58935,runes text
GameObject,58936,runes text
GameObject,58937,runes text
GameObject,58938,runes text
GameObject,58939,runes text
GameObject,58940,runes text
GameObject,58941,runes text
GameObject,58942,runes text
GameObject,59281,hero frame (0)
GameObject,59282,hero frame (0)
GameObject,59283,hero frame (0)
GameObject,59284,hero frame (0)
GameObject,59285,hero frame (0)
GameObject,59286,hero frame (0)
GameObject,59299,locked wave req (1)
GameObject,59394,hero name bg
GameObject,59409,map image
GameObject,59410,map image
GameObject,59411,map image
GameObject,59412,map image
GameObject,59413,map image
GameObject,59414,map image
GameObject,59415,map image
GameObject,59416,map image
GameObject,59487,Goblin Trooper Mage (gold boss)
GameObject,59602,Soul Mage
GameObject,59933,gems text
GameObject,60015,in range border
GameObject,60027,damage text (4)
GameObject,60028,damage text (4)
GameObject,60029,damage text (4)
GameObject,60030,damage text (4)
GameObject,60031,damage text (4)
GameObject,60032,damage text (4)
GameObject,60033,damage text (4)
GameObject,60034,damage text (4)
GameObject,60035,damage text (4)
GameObject,60036,damage text (4)
GameObject,60037,damage text (4)
GameObject,60038,damage text (4)
GameObject,60039,damage text (4)
GameObject,60040,damage text (4)
GameObject,60041,damage text (4)
GameObject,60042,damage text (4)
GameObject,60043,damage text (4)
GameObject,60044,damage text (4)
GameObject,60045,damage text (4)
GameObject,60046,damage text (4)
GameObject,60047,damage text (4)
GameObject,60048,damage text (4)
GameObject,60049,damage text (4)
GameObject,60050,damage text (4)
GameObject,60051,damage text (4)
GameObject,60052,damage text (4)
GameObject,60053,damage text (4)
GameObject,60054,damage text (4)
GameObject,60055,damage text (4)
GameObject,60056,damage text (4)
GameObject,60057,damage text (4)
GameObject,60058,damage text (4)
GameObject,60059,damage text (4)
GameObject,60060,damage text (4)
GameObject,60061,damage text (4)
GameObject,60062,damage text (4)
GameObject,60063,damage text (4)
GameObject,60064,damage text (4)
GameObject,60065,damage text (4)
GameObject,60066,damage text (4)
GameObject,60067,damage text (4)
GameObject,60068,damage text (4)
GameObject,60069,damage text (4)
GameObject,60070,damage text (4)
GameObject,60071,damage text (4)
GameObject,60072,damage text (4)
GameObject,60073,damage text (4)
GameObject,60074,damage text (4)
GameObject,60075,damage text (4)
GameObject,60486,damage text (8)
GameObject,60638,damage text (20)
GameObject,60639,damage text (20)
GameObject,60640,damage text (20)
GameObject,60641,damage text (20)
GameObject,60642,damage text (20)
GameObject,60643,damage text (20)
GameObject,60644,damage text (20)
GameObject,60645,damage text (20)
GameObject,60646,damage text (20)
GameObject,60981,supreme ultimus (1)
GameObject,61036,Alien Wreck
GameObject,61209,exp icon
GameObject,61210,exp icon
GameObject,61244,Image
GameObject,61298,hero frame (0)
GameObject,61299,hero frame (0)
GameObject,61300,hero frame (0)
GameObject,61301,hero frame (0)
GameObject,61302,hero frame (0)
GameObject,61303,hero frame (0)
GameObject,61458,damage text (9)
GameObject,61480,hero name bg
GameObject,61481,damage text
GameObject,61670,hero name text
GameObject,61698,damage text (8)
GameObject,61842,damage text (3)
GameObject,61843,Mimic Chest Gold
GameObject,61845,Fire Mage
GameObject,61863,hero (3)
GameObject,61946,empty spell text
GameObject,61989,alien tech
GameObject,61990,shadow runes
GameObject,61991,spell cd
GameObject,61992,kill exp
GameObject,61993,producer energy
GameObject,61994,ultimus tokens
GameObject,61996,skill power
GameObject,61999,wave perk waves
GameObject,62000,trainer exp
GameObject,62001,kill gold
GameObject,62002,skill cd
GameObject,62003,battlepass exp
GameObject,62004,hoarder gold
GameObject,62006,producer spawns
GameObject,62008,prestige power
GameObject,62009,range
GameObject,62010,energy income
GameObject,62227,gold 3
GameObject,62228,progressive exp
GameObject,62229,hoarder gold
GameObject,62230,boss gold
GameObject,62231,intro skip prestige
GameObject,62233,supreme shards
GameObject,62234,damage 2
GameObject,62235,boss exp max level
GameObject,62236,ultimus drop
GameObject,62237,prestige 2
GameObject,62238,rune rarity
GameObject,62239,sup producer chance
GameObject,62241,boss exp
GameObject,62244,energy income
GameObject,62245,energy income
GameObject,62246,boss gold max level
GameObject,62247,trainer exp
GameObject,62248,boss rush waves
GameObject,62250,skill duration
GameObject,62252,kill gold 1
GameObject,62254,gold 2
GameObject,62255,gold 1 bonus
GameObject,62256,wave perk rerolls
GameObject,62258,prestige 1 bonus
GameObject,62259,spell duration
GameObject,62261,kill exp
GameObject,62264,sup trainer chance
GameObject,62265,skill cd
GameObject,62266,prestige points
GameObject,62268,range
GameObject,62271,kill exp bonus
GameObject,62272,gold 2 bonus
GameObject,62273,spell cd
GameObject,62274,boss dmg
GameObject,62275,sup goblin chance
GameObject,62277,"information button (info, skills, overall stats, milestones)"
GameObject,62349,Soul Mage
GameObject,62350,Soul Mage
GameObject,62351,Soul Mage
GameObject,62352,Soul Mage
GameObject,62353,Soul Mage
GameObject,62354,Soul Mage
GameObject,62355,Soul Mage
GameObject,62356,Soul Mage
GameObject,62357,Soul Mage
GameObject,62358,Soul Mage
GameObject,62456,Male Mage 02
GameObject,62631,hero (9)
GameObject,62632,hero (9)
GameObject,62633,hero (9)
GameObject,62634,hero (9)
GameObject,62635,hero (9)
GameObject,62636,hero (9)
GameObject,62637,hero (9)
GameObject,62638,hero (9)
GameObject,62929,upgrade button (any function)
GameObject,62930,upgrade button (any function)
GameObject,62931,upgrade button (any function)
GameObject,62932,upgrade button (any function)
GameObject,62933,upgrade button (any function)
GameObject,62934,upgrade button (any function)
GameObject,62935,upgrade button (any function)
GameObject,62936,upgrade button (any function)
GameObject,62937,upgrade button (any function)
GameObject,62938,upgrade button (any function)
GameObject,62939,upgrade button (any function)
GameObject,62940,upgrade button (any function)
GameObject,62941,upgrade button (any function)
GameObject,62942,upgrade button (any function)
GameObject,62943,upgrade button (any function)
GameObject,62944,upgrade button (any function)
GameObject,63289,Goblin Trooper
GameObject,63290,damage text (14)
GameObject,63291,damage text (14)
GameObject,63345,empty spell text
GameObject,63346,damage text (6)
GameObject,63980,gold text
GameObject,63981,gold text
GameObject,63982,gold text
GameObject,63983,gold text
GameObject,63984,gold text
GameObject,63985,gold text
GameObject,63986,gold text
GameObject,63987,gold text
GameObject,63988,gold text
GameObject,63989,gold text
GameObject,63990,gold text
GameObject,63991,gold text
GameObject,63992,gold text
GameObject,63993,gold text
GameObject,64015,Female Mage 03
GameObject,64198,damage text (12)
GameObject,64199,damage text (12)
GameObject,64233,damage text (1)
GameObject,64275,Alien Big Blink
GameObject,64578,forester - bleed
GameObject,64675,damage text (6)
GameObject,64746,damage text (5)
GameObject,64747,damage text (5)
GameObject,64899,hero (5)
GameObject,64949,damage text (6)
GameObject,64952,damage text (9)
GameObject,65068,gold icon
GameObject,65336,hero frame (1)
GameObject,65788,damage text (12)
GameObject,65789,damage text (12)
GameObject,65790,damage text (12)
GameObject,65791,damage text (12)
GameObject,65792,damage text (12)
GameObject,65793,damage text (12)
GameObject,65794,damage text (12)
GameObject,65795,damage text (12)
GameObject,65796,damage text (12)
GameObject,65930,Shadow
GameObject,66005,Shadow
GameObject,66006,Shadow
GameObject,66007,Shadow
GameObject,66008,Shadow
GameObject,66009,Shadow
GameObject,66010,Shadow
GameObject,66011,Shadow
GameObject,66074,damage text (2)
GameObject,66075,damage text (2)
GameObject,66076,damage text (2)
GameObject,66077,damage text (2)
GameObject,66078,damage text (2)
GameObject,66079,damage text (2)
GameObject,66080,damage text (2)
GameObject,66081,damage text (2)
GameObject,66082,damage text (2)
GameObject,66083,damage text (2)
GameObject,66084,damage text (2)
GameObject,66085,damage text (2)
GameObject,66086,damage text (2)
GameObject,66087,damage text (2)
GameObject,66088,damage text (2)
GameObject,66089,damage text (2)
GameObject,66090,damage text (2)
GameObject,66091,damage text (2)
GameObject,66092,damage text (2)
GameObject,66093,damage text (2)
GameObject,66094,damage text (2)
GameObject,66095,damage text (2)
GameObject,66096,damage text (2)
GameObject,66097,damage text (2)
GameObject,66098,damage text (2)
GameObject,66099,damage text (2)
GameObject,66100,damage text (2)
GameObject,66101,damage text (2)
GameObject,66102,damage text (2)
GameObject,66103,damage text (2)
GameObject,66104,damage text (2)
GameObject,66105,damage text (2)
GameObject,66106,damage text (2)
GameObject,66107,damage text (2)
GameObject,66108,damage text (2)
GameObject,66109,damage text (2)
GameObject,66110,damage text (2)
GameObject,66111,damage text (2)
GameObject,66112,damage text (2)
GameObject,66113,damage text (2)
GameObject,66114,damage text (2)
GameObject,66115,damage text (2)
GameObject,66116,damage text (2)
GameObject,66117,damage text (2)
GameObject,66118,damage text (2)
GameObject,66119,damage text (2)
GameObject,66120,damage text (2)
GameObject,66121,damage text (2)
GameObject,66122,damage text (2)
GameObject,66196,hero name bg
GameObject,66304,energy icon
GameObject,66460,damage text (17)
GameObject,66594,hero (1)
GameObject,66595,hero (1)
GameObject,66596,hero (1)
GameObject,66597,hero (1)
GameObject,66598,hero (1)
GameObject,66599,hero (1)
GameObject,66600,hero (1)
GameObject,66601,hero (1)
GameObject,66630,hero icon
GameObject,66631,hero icon
GameObject,66632,hero icon
GameObject,66633,hero icon
GameObject,66634,hero icon
GameObject,66635,hero icon
GameObject,66636,hero icon
GameObject,66637,hero icon
GameObject,66638,hero icon
GameObject,66639,hero icon
GameObject,66640,hero icon
GameObject,66641,hero icon
GameObject,66642,hero icon
GameObject,66643,hero icon
GameObject,66644,hero icon
GameObject,66645,hero icon
GameObject,66646,hero icon
GameObject,66647,hero icon
GameObject,66648,hero icon
GameObject,66649,hero icon
GameObject,66650,hero icon
GameObject,66651,hero icon
GameObject,66652,hero icon
GameObject,66653,hero icon
GameObject,66654,hero icon
GameObject,66655,hero icon
GameObject,66656,hero icon
GameObject,66657,hero icon
GameObject,66658,hero icon
GameObject,66659,hero icon
GameObject,66660,hero icon
GameObject,66661,hero icon
GameObject,66662,hero icon
GameObject,66663,hero icon
GameObject,66664,hero icon
GameObject,66665,hero icon
GameObject,66666,hero icon
GameObject,66667,hero icon
GameObject,66668,hero icon
GameObject,66669,hero icon
GameObject,66670,hero icon
GameObject,66927,hero (10)
GameObject,66928,hero (10)
GameObject,66929,hero (10)
GameObject,66930,hero (10)
GameObject,66931,hero (10)
GameObject,66932,hero (10)
GameObject,66933,hero (10)
GameObject,66934,hero (10)
GameObject,66935,hero (10)
GameObject,66991,range projectile - SharpMissileGreen (24)
GameObject,66992,range projectile - SharpMissileGreen (26)
GameObject,66993,range projectile - SharpMissileGreen (11)
GameObject,66994,range projectile - SharpMissileGreen (23)
GameObject,66995,range projectile - SharpMissileGreen (29)
GameObject,66996,range projectile - SharpMissileGreen (21)
GameObject,66997,range projectile - SharpMissileGreen (13)
GameObject,66998,range projectile - SharpMissileGreen (40)
GameObject,66999,range projectile - SharpMissileGreen (33)
GameObject,67000,range projectile - SharpMissileGreen (35)
GameObject,67001,range projectile - SharpMissileGreen (12)
GameObject,67002,range projectile - SharpMissileGreen (4)
GameObject,67003,range projectile - SharpMissileGreen (8)
GameObject,67004,range projectile - SharpMissileGreen (10)
GameObject,67005,range projectile - SharpMissileGreen (18)
GameObject,67006,range projectile - SharpMissileGreen (27)
GameObject,67007,range projectile - SharpMissileGreen (25)
GameObject,67008,range projectile - SharpMissileGreen (9)
GameObject,67009,range projectile - SharpMissileGreen (7)
GameObject,67010,range projectile - SharpMissileGreen (3)
GameObject,67011,range projectile - SharpMissileGreen (30)
GameObject,67012,range projectile - SharpMissileGreen (6)
GameObject,67013,range projectile - SharpMissileGreen (32)
GameObject,67014,range projectile - SharpMissileGreen (36)
GameObject,67015,range projectile - SharpMissileGreen (31)
GameObject,67016,range projectile - SharpMissileGreen (34)
GameObject,67017,range projectile - SharpMissileGreen (38)
GameObject,67018,range projectile - SharpMissileGreen (17)
GameObject,67019,range projectile - SharpMissileGreen (22)
GameObject,67020,range projectile - SharpMissileGreen (2)
GameObject,67021,range projectile - SharpMissileGreen (28)
GameObject,67022,range projectile - SharpMissileGreen (16)
GameObject,67023,range projectile - SharpMissileGreen (20)
GameObject,67024,range projectile - SharpMissileGreen (14)
GameObject,67025,range projectile - SharpMissileGreen (39)
GameObject,67026,range projectile - SharpMissileGreen (5)
GameObject,67027,range projectile - SharpMissileGreen (19)
GameObject,67028,range projectile - SharpMissileGreen (1)
GameObject,67029,range projectile - SharpMissileGreen (15)
GameObject,67030,range projectile - SharpMissileGreen (37)
GameObject,67070,power mages
GameObject,67071,exp boost
GameObject,67072,ancient shadows
GameObject,67073,auto wave perks
GameObject,67074,supreme shadow
GameObject,67076,gold boost
GameObject,67077,damage boost
GameObject,67078,wave bosses
GameObject,67079,exotic aliens
GameObject,67080,ultimus boss
GameObject,67082,goblin hoarders
GameObject,67083,energy boost
GameObject,67084,auto prestige
GameObject,67107,range icon
GameObject,67108,range icon
GameObject,67109,range icon
GameObject,67110,range icon
GameObject,67111,range icon
GameObject,67112,range icon
GameObject,67113,range icon
GameObject,67114,range icon
GameObject,67115,range icon
GameObject,67116,range icon
GameObject,67117,range icon
GameObject,67118,range icon
GameObject,67119,range icon
GameObject,67120,range icon
GameObject,67121,range icon
GameObject,67122,range icon
GameObject,67123,range icon
GameObject,67124,range icon
GameObject,67125,range icon
GameObject,67126,range icon
GameObject,67127,range icon
GameObject,67128,range icon
GameObject,67129,range icon
GameObject,67130,range icon
GameObject,67131,range icon
GameObject,67132,range icon
GameObject,67133,range icon
GameObject,67134,range icon
GameObject,67135,range icon
GameObject,67136,range icon
GameObject,67137,range icon
GameObject,67138,range icon
GameObject,67139,range icon
GameObject,67140,range icon
GameObject,67141,range icon
GameObject,67142,range icon
GameObject,67143,range icon
GameObject,67144,range icon
GameObject,67145,range icon
GameObject,67146,range icon
GameObject,67147,range icon
GameObject,67179,res panel (prestige)
GameObject,67181,res panel (energy)
GameObject,67183,res panel (gems)
GameObject,67185,res panel (runes)
GameObject,67187,res panel (ultimus tokens)
GameObject,67330,hero frame (0)
GameObject,67456,Alien Galaxia
GameObject,67523,Mimic Chest Gold (3)
GameObject,67524,Mimic Chest Gold (2)
GameObject,67525,Mimic Chest Gold (5)
GameObject,67526,Mimic Chest Gold (1)
GameObject,67527,Mimic Chest Gold (4)
GameObject,67559,range icon
GameObject,67708,Training Dummy golden variant (2)
GameObject,67709,Training Dummy golden variant (1)
GameObject,67813,locked wave req
GameObject,67814,locked wave req
GameObject,67815,locked wave req
GameObject,67816,locked wave req
GameObject,67817,locked wave req
GameObject,67818,locked wave req
GameObject,67819,locked wave req
GameObject,67820,locked wave req
GameObject,67821,locked wave req
GameObject,67822,locked wave req
GameObject,67823,locked wave req
GameObject,67824,locked wave req
GameObject,67825,locked wave req
GameObject,67826,locked wave req
GameObject,67827,locked wave req
GameObject,67828,locked wave req
GameObject,67829,locked wave req
GameObject,67830,locked wave req
GameObject,67831,locked wave req
GameObject,67832,locked wave req
GameObject,67833,locked wave req
GameObject,67834,locked wave req
GameObject,67835,locked wave req
GameObject,67836,locked wave req
GameObject,67837,locked wave req
GameObject,67838,locked wave req
GameObject,67839,locked wave req
GameObject,67840,locked wave req
GameObject,67841,locked wave req
GameObject,67842,locked wave req
GameObject,67843,locked wave req
GameObject,67844,locked wave req
GameObject,67845,locked wave req
GameObject,67846,locked wave req
GameObject,67847,locked wave req
GameObject,67848,locked wave req
GameObject,67849,locked wave req
GameObject,67850,locked wave req
GameObject,67851,locked wave req
GameObject,67852,locked wave req
GameObject,67853,locked wave req
GameObject,67854,locked wave req
GameObject,67855,locked wave req
GameObject,67856,locked wave req
GameObject,67857,locked wave req
GameObject,67858,locked wave req
GameObject,67859,locked wave req
GameObject,67860,locked wave req
GameObject,67861,locked wave req
GameObject,67862,locked wave req
GameObject,67863,locked wave req
GameObject,67864,locked wave req
GameObject,67865,locked wave req
GameObject,67866,locked wave req
GameObject,67867,locked wave req
GameObject,67868,locked wave req
GameObject,67869,locked wave req
GameObject,67889,rune icon
GameObject,67890,rune icon
GameObject,67891,rune icon
GameObject,67892,rune icon
GameObject,67893,rune icon
GameObject,67894,rune icon
GameObject,67895,rune icon
GameObject,67896,rune icon
GameObject,67897,rune icon
GameObject,67898,rune icon
GameObject,67899,rune icon
GameObject,67900,rune icon
GameObject,67901,rune icon
GameObject,67902,rune icon
GameObject,68154,Shield Gem Aqua
GameObject,68238,hero name text
GameObject,68239,hero name text
GameObject,68240,hero name text
GameObject,68241,hero name text
GameObject,68242,hero name text
GameObject,68243,hero name text
GameObject,68246,hero frame (1)
GameObject,68359,supreme tech amount
GameObject,68360,prestige power
GameObject,68362,wave perk bonus
GameObject,68363,kill gold
GameObject,68364,map perks
GameObject,68365,alien tech
GameObject,68366,boss exp
GameObject,68367,training dummy exp
GameObject,68368,ultra gold amount
GameObject,68369,skill power
GameObject,68372,supreme runes amount
GameObject,68373,rank exp (%)
GameObject,68374,boss gold
GameObject,68375,instant spell cd
GameObject,68378,ultimus tokens
GameObject,68379,hero level cost
GameObject,68380,extra boss chance
GameObject,68382,ultra energy amount
GameObject,68383,energy income
GameObject,68385,mimic energy
GameObject,68386,battlepass exp
GameObject,68590,damage text (15)
GameObject,68591,damage text (15)
GameObject,68592,damage text (15)
GameObject,68593,damage text (15)
GameObject,68594,damage text (15)
GameObject,68595,damage text (15)
GameObject,68596,damage text (15)
GameObject,68597,damage text (15)
GameObject,68598,damage text (15)
GameObject,68604,damage text (14)
GameObject,68605,damage text (14)
GameObject,68606,damage text (14)
GameObject,68607,damage text (14)
GameObject,68608,damage text (14)
GameObject,68609,damage text (14)
GameObject,68610,damage text (14)
GameObject,68611,damage text (14)
GameObject,68612,damage text (14)
GameObject,68645,active upgrade panel
GameObject,68646,active upgrade panel
GameObject,68647,active upgrade panel
GameObject,68648,Cactus Boss
GameObject,68664,spell (5)
GameObject,68665,spell (5)
GameObject,68666,spell (5)
GameObject,68667,spell (5)
GameObject,68668,spell (5)
GameObject,68669,spell (5)
GameObject,68771,MagicWaves2
GameObject,69224,damage text (17)
GameObject,69225,damage text (17)
GameObject,69226,damage text (17)
GameObject,69227,damage text (17)
GameObject,69228,damage text (17)
GameObject,69229,damage text (17)
GameObject,69230,damage text (17)
GameObject,69231,damage text (17)
GameObject,69232,damage text (17)
GameObject,69271,Alien Galaxia
GameObject,69272,Alien Galaxia
GameObject,69273,Alien Galaxia
GameObject,69274,Alien Galaxia
GameObject,69275,Alien Galaxia
GameObject,69276,Alien Galaxia
GameObject,69329,Alien Big Blink
GameObject,69330,Alien Big Blink
GameObject,69331,Alien Big Blink
GameObject,69332,Alien Big Blink
GameObject,69333,Alien Big Blink
GameObject,69334,Alien Big Blink
GameObject,69335,Alien Big Blink
GameObject,69336,Alien Big Blink
GameObject,69337,Alien Big Blink
GameObject,69338,Alien Big Blink
GameObject,69654,hero req text
GameObject,69655,hero req text
GameObject,69656,hero req text
GameObject,69657,hero req text
GameObject,69658,hero req text
GameObject,69659,hero req text
GameObject,69660,hero req text
GameObject,69661,hero req text
GameObject,69662,hero req text
GameObject,69671,wave req cover
GameObject,69782,immune melee
GameObject,69785,damage text (18)
GameObject,69786,damage text (18)
GameObject,69787,damage text (18)
GameObject,69788,damage text (18)
GameObject,69789,damage text (18)
GameObject,69790,damage text (18)
GameObject,69791,damage text (18)
GameObject,69792,damage text (18)
GameObject,69793,damage text (18)
GameObject,69925,Bow Apprentice
GameObject,69958,hero (4)
GameObject,69959,hero (4)
GameObject,69960,hero (4)
GameObject,69961,hero (4)
GameObject,69962,hero (4)
GameObject,69963,hero (4)
GameObject,69964,hero (4)
GameObject,69965,hero (4)
GameObject,69966,hero (4)
GameObject,70129,super energy amt
GameObject,70130,super gold chance
GameObject,70132,instant skill chance
GameObject,70133,mastery skill power
GameObject,70136,boss rush skip
GameObject,70137,range
GameObject,70138,battlepass exp
GameObject,70139,mastery exp melee
GameObject,70140,range
GameObject,70142,gold
GameObject,70143,rank exp %
GameObject,70144,energy income
GameObject,70145,skills group (6)
GameObject,70146,power mage spawns
GameObject,70147,power mage golden chance
GameObject,70148,instant spell chance
GameObject,70149,trainer spawns
GameObject,70150,prestige power
GameObject,70152,power mage cd
GameObject,70154,super energy chance
GameObject,70158,mimic boss chance
GameObject,70160,extra boss chance
GameObject,70161,skill cd
GameObject,70162,energy group (4)
GameObject,70163,mastery exp range
GameObject,70165,gold group (2)
GameObject,70166,instant spell chance
GameObject,70168,wave perk waves
GameObject,70170,super gold amt
GameObject,70171,mimic exp
GameObject,70172,mastery skill power
GameObject,70173,skill power %
GameObject,70174,mastery exp mage
GameObject,70175,boss group (5)
GameObject,70176,exp group (3)
GameObject,70177,damage
GameObject,70178,super exp amt
GameObject,70180,super exp chance
GameObject,70181,spell cd
GameObject,70182,wave perk effect
GameObject,70445,Image
GameObject,70446,Image
GameObject,70447,Image
GameObject,70448,Image
GameObject,70449,Image
GameObject,70450,Image
GameObject,70451,Image
GameObject,70452,Image
GameObject,70453,Image
GameObject,70724,hero (5)
GameObject,70725,hero (5)
GameObject,70726,hero (5)
GameObject,70727,hero (5)
GameObject,70728,hero (5)
GameObject,70729,hero (5)
GameObject,70730,hero (5)
GameObject,70731,hero (5)
GameObject,70732,hero (5)
GameObject,70875,Ice Mage
GameObject,70876,damage text (5)
GameObject,70909,damage text (1)
GameObject,70910,damage text (1)
GameObject,70911,damage text (1)
GameObject,70912,damage text (1)
GameObject,70913,damage text (1)
GameObject,70914,damage text (1)
GameObject,70915,damage text (1)
GameObject,70916,damage text (1)
GameObject,70917,damage text (1)
GameObject,70918,exp icon
GameObject,70919,damage text (16)
GameObject,70920,damage text (16)
GameObject,70921,damage text (16)
GameObject,70922,damage text (16)
GameObject,70923,damage text (16)
GameObject,70924,damage text (16)
GameObject,70925,damage text (16)
GameObject,70926,damage text (16)
GameObject,70927,damage text (16)
GameObject,70948,function upgrade cell (v2) (3)
GameObject,70949,function upgrade cell (v2) (2)
GameObject,70950,function upgrade cell (v2) (1)
GameObject,70951,function upgrade cell (v2) (4)
GameObject,70971,viking (1h sword medium)
GameObject,71397,MysticExplosionWhite
GameObject,71439,hunter (slow)
GameObject,71559,sniper - explosive shot (2)
GameObject,71560,sniper - explosive shot (1)
GameObject,71567,Cactus Boss
GameObject,71568,Cactus Boss
GameObject,71569,Cactus Boss
GameObject,71570,Cactus Boss
GameObject,71571,Cactus Boss
GameObject,71572,Cactus Boss
GameObject,71573,Cactus Boss
GameObject,71574,Cactus Boss
GameObject,71575,Cactus Boss
GameObject,71576,Cactus Boss
GameObject,71580,damage text (8)
GameObject,71581,damage text (8)
GameObject,71582,damage text (8)
GameObject,71583,damage text (8)
GameObject,71584,damage text (8)
GameObject,71585,damage text (8)
GameObject,71586,damage text (8)
GameObject,71587,damage text (8)
GameObject,71588,damage text (8)
GameObject,72333,hero name bg
GameObject,72334,hero name bg
GameObject,72335,hero name bg
GameObject,72336,hero name bg
GameObject,72337,hero name bg
GameObject,72338,hero name bg
GameObject,72477,ballista - exp aura (2)
GameObject,72478,ballista - exp aura (1)
GameObject,72521,damage
GameObject,72573,damage text (20)
GameObject,72936,immune mage
GameObject,72937,immune mage
GameObject,72938,hero (6)
GameObject,73030,MysticExplosionWhite
GameObject,73075,power mage golden variant (2)
GameObject,73076,power mage golden variant (3)
GameObject,73077,power mage golden variant (1)
GameObject,73125,Gold 01
GameObject,73126,Gold 01
GameObject,73127,Gold 01
GameObject,73128,Gold 01
GameObject,73129,Gold 01
GameObject,73130,Gold 01
GameObject,73131,Gold 01
GameObject,73132,Gold 01
GameObject,73133,Gold 01
GameObject,73134,Gold 01
GameObject,73135,Gold 01
GameObject,73136,Gold 01
GameObject,73137,Gold 01
GameObject,73138,Gold 01
GameObject,73139,Gold 01
GameObject,73150,hero frame (0)
GameObject,73151,hero frame (0)
GameObject,73152,hero frame (0)
GameObject,73153,hero frame (0)
GameObject,73154,hero frame (0)
GameObject,73155,hero frame (0)
GameObject,73156,hero frame (0)
GameObject,73258,hero icon
GameObject,73406,hero (6)
GameObject,73408,damage text (7)
GameObject,73409,damage text (7)
GameObject,73486,new rune cell (1)
GameObject,73487,damage text (4)
GameObject,73488,damage text (4)
GameObject,73795,spell instant refresh text
GameObject,73817,immune melee
GameObject,73818,immune melee
GameObject,73951,skill effect icons panel
GameObject,73952,skill effect icons panel
GameObject,73953,skill effect icons panel
GameObject,73954,skill effect icons panel
GameObject,73955,skill effect icons panel
